text,newId,message_id,label,catCode,plaintext,lang,translation,__index_level_0__,label_llama
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@La7tv E pensare che il Vietnam aveva chiesto l'intervento degli USA, contro l'invasione dei vietcong, comunisti, guarda caso!!! Mi spiace, stavolta, Veltroni, ma non guerra, quindi, d'occupazione, ma di liberazione.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1510715857860800513,1510715857860800513,unrelated,4,"@La7tv E pensare che il Vietnam aveva chiesto l'intervento degli USA, contro l'invasione dei vietcong, comunisti, guarda caso!!! Mi spiace, stavolta, Veltroni, ma non guerra, quindi, d'occupazione, ma di liberazione.",it," I think that Vietnam asked for the US intervention, against the invasion of the Vietcong, coincidentally!!! I'm sorry, Veltroni, but not war, therefore, occupation, but liberation.",61,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@OrioliPaolo @Storace vabbè, ma ci sta. il business delle importazioni di migranti con la mafia  è ampiamente provato dalla Magistratura.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1576490650224451584,1576490650224451584,neutral,3,"@OrioliPaolo @Storace vabbè, ma ci sta. il business delle importazioni di migranti con la mafia  è ampiamente provato dalla Magistratura.",it," Oh well, but it's there. The business of importing migrants with the mafia is widely proven by the judiciary.",24,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Comunque i comizi di Salvini fino a due anni fa era sputare merda contro gli immigrati, adesso dopo na pandemia e na guerra è diventato moderato. #matteos #propagandalive""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1527766620457906177,1527766620457906177,unrelated,4,"Comunque i comizi di Salvini fino a due anni fa era sputare merda contro gli immigrati, adesso dopo na pandemia e na guerra è diventato moderato. #matteos #propagandalive",it," However, Salvini's speeches until two years ago were spewing crap against immigrants, now after the pandemic and the war, he has become moderate. #matteos #propagandalive",85,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Marcmusic2 @catenascesa @ultimora_pol Certo, questo non lo possiamo sapere. Parliamo di numeri controllabili. Su irregolari non controllati si possono solo fare delle stime. Lei ha postato statistiche interessanti (che conosco) e che fanno riferimento all’ insieme di tutti gli immigrati in EU, compresi quelli che 1/2""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1590777398098034688,1590777398098034688,neutral,3,"@Marcmusic2 @catenascesa @ultimora_pol Certo, questo non lo possiamo sapere. Parliamo di numeri controllabili. Su irregolari non controllati si possono solo fare delle stime. Lei ha postato statistiche interessanti (che conosco) e che fanno riferimento all’ insieme di tutti gli immigrati in EU, compresi quelli che 1/2",it," Certainly, we can't know this.
Let's talk about controllable numbers.
Uncontrolled irregulars can only be estimated.
You posted interesting statistics (which I know) and that refer to the total number of immigrants in the EU, including those who are 1/2",23,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Ho appena saputo che una mia collega tanti anni fa ha lavorato con Ewan McGregor in un campo rifugiati ONU. https://t.co/LybhYPOSWD""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1584815583543332864,1584815583543332864,neutral,3,Ho appena saputo che una mia collega tanti anni fa ha lavorato con Ewan McGregor in un campo rifugiati ONU. https://t.co/LybhYPOSWD,it,I just found out that a colleague of mine worked with Ewan McGregor in a UNHCR refugee field many years ago.,33,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#Cronaca #AlcamoMarina Cadavere di una donna trovato in mare tra Alcamo e Castellammare: potrebbe essere una migrante https://t.co/u4VAA9WEod https://t.co/Utin9SXyH3""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1477700610233225220,1477700610233225220,neutral,3,#Cronaca #AlcamoMarina Cadavere di una donna trovato in mare tra Alcamo e Castellammare: potrebbe essere una migrante https://t.co/u4VAA9WEod https://t.co/Utin9SXyH3,it,A news #AlcamoMarina Body of a woman found in the sea between Alcamo and Castellammare: it could be a migrant https://t.co/u4VAA9WEod https://t.co/Utin9SXyH3,22,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@TheblondXLence @PollasYLeche @italianversman @GaySexManual @new_gaywanking @BITCHYXit Ciao bello! Mi chiamo Matteo https://t.co/89EJ3b2KHZ""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1508563547411947520,1508563547411947520,unrelated,4,@TheblondXLence @PollasYLeche @italianversman @GaySexManual @new_gaywanking @BITCHYXit Ciao bello! Mi chiamo Matteo https://t.co/89EJ3b2KHZ,it,Hello beautiful! My name is Matteo https://t.co/89EJ3b2KHZ,50,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@AdrianaSpappa Questa e' bugiardatempo fa disse che non possiamo.fermare l' invasione dell' isla perche' entro il 2050 la?Nigeria decuplichera' la?popolazione e verrannoin Europa. Ma se aumentano cisi' tanto e non cotivano se non le banane, non avranno cibo.per non morire di fame.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1570072744292663297,1570072744292663297,anti-immigration,2,"@AdrianaSpappa Questa e' bugiardatempo fa disse che non possiamo.fermare l' invasione dell' isla perche' entro il 2050 la?Nigeria decuplichera' la?popolazione e verrannoin Europa. Ma se aumentano cisi' tanto e non cotivano se non le banane, non avranno cibo.per non morire di fame.",it," This is a lie. It's been said that we can't stop the invasion of the island because by 2050 Nigeria will double its population and will come to Europe. But if they increase so much and don't eat if they don't have bananas, they won't survive without food.",96,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Ginnasta russo sfoggia la ""Z"" simbolo militare dell'invasione dopo la vittoria di un atleta ucraino. Avviato procedimento disciplinare - Il Fatto Quotidiano https://t.co/oKPvCVy5AR""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1501062208398270471,1501062208398270471,unrelated,4,"Ginnasta russo sfoggia la ""Z"" simbolo militare dell'invasione dopo la vittoria di un atleta ucraino. Avviato procedimento disciplinare - Il Fatto Quotidiano https://t.co/oKPvCVy5AR",it," The Ukrainian gymnast Russo fogged the ""Z"" military symbol after winning after the Ukrainian athlete's victory. Disciplinary procedure initiated - The Daily Fact",72,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@AlfioKrancic Con tutti i madrelini che ci sono in Italia!se fossi una donna di sinistra opterei per un rifugiato per farmi ingravidare.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1593155494528847872,1593155494528847872,anti-immigration,2,@AlfioKrancic Con tutti i madrelini che ci sono in Italia!se fossi una donna di sinistra opterei per un rifugiato per farmi ingravidare.,it," Alfio Krancic to all mothers in Italy! If I were a left-wing woman, I would choose a refugee to get pregnant.",87,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@marianna_eg @matteorenzi Se sono clandestini come fa a contarli?""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1590732455119503360,1590732455119503360,anti-immigration,2,@marianna_eg @matteorenzi Se sono clandestini come fa a contarli?,it,How do you count them?,80,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Non sarà che ha qualche amante nel consiglio internazionale che si occupa dei rifugiati e riceve finanziamenti ad hoc da ogni dove ?""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1574851461695111171,1574851461695111171,anti-immigration,2,Non sarà che ha qualche amante nel consiglio internazionale che si occupa dei rifugiati e riceve finanziamenti ad hoc da ogni dove ?,it,It won't be that there is some lover in the international council that deals with refugees and receives ad hoc funding from everywhere.,48,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@luciodigaetano Troppo facile così. Devi trovare lavoratori attivi (5 a parità di salario) che firmano perché i loro contributi siano la tua pensione. Vedi che voglia di sbarchi che viene a tutti""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1559992450105622528,1559992450105622528,neutral,3,@luciodigaetano Troppo facile così. Devi trovare lavoratori attivi (5 a parità di salario) che firmano perché i loro contributi siano la tua pensione. Vedi che voglia di sbarchi che viene a tutti,it,It's too easy for you. You need to find active workers (5 at equal pay) who sign up so that their contributions become your pension.,0,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Libero_official 😭:caro Salvini contaci un po’ nel modo giusto quanti Italiani sono emigrati nei ultimi 10 anni forse più di quello che arrivano""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1590334177731235840,1590334177731235840,unrelated,4,@Libero_official 😭:caro Salvini contaci un po’ nel modo giusto quanti Italiani sono emigrati nei ultimi 10 anni forse più di quello che arrivano,it," @Libero_official:caro Salvini, contact us in the right way, how many Italians have emigrated in the last 10 years, maybe more than those who arrive.",52,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@colvieux Fatto è che hanno rubato tantissimi soldi dal popolo italiano e i migranti l’ho hanno lasciato nella m..da. Questo è la causa umanitaria che sta sostenendo #Soumahoro e la sinistra! Per me è mafia!""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1596047471670697987,1596047471670697987,anti-immigration,2,@colvieux Fatto è che hanno rubato tantissimi soldi dal popolo italiano e i migranti l’ho hanno lasciato nella m..da. Questo è la causa umanitaria che sta sostenendo #Soumahoro e la sinistra! Per me è mafia!,it,They stole a lot of money from the Italian people and the migrants have left them in the shit. This is the humanitarian cause that is supporting #Soumahoro and the left! To me it's mafia!,82,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Mi chiedo se tra gli Ispettori incaricati di valutare le condizioni psicofisiche dei naufraghi ci sia un medico. E che questi si comporti come il dottor Mengele e si assuma la responsabilità di non considerare fragili i migranti strappati alla morte dalle ONG.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1589240636922028032,1589240636922028032,neutral,3,Mi chiedo se tra gli Ispettori incaricati di valutare le condizioni psicofisiche dei naufraghi ci sia un medico. E che questi si comporti come il dottor Mengele e si assuma la responsabilità di non considerare fragili i migranti strappati alla morte dalle ONG.,it,I ask if the inspectors charged with evaluating the psychological and physical conditions of the survivors there is a doctor. And that this doctor behaves like Dr. Mengele and assumes the responsibility of not considering the weak migrants torn from death by NGOs fragile.,91,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@LegaSalvini Milioni di migranti ucraini invadono l’Europa che non apro da nella vergogna fino a quando non appare la tua faccia di merda""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1551224697563582465,1551224697563582465,anti-immigration,2,@LegaSalvini Milioni di migranti ucraini invadono l’Europa che non apro da nella vergogna fino a quando non appare la tua faccia di merda,it," Millions of Ukrainian migrants are invading Europe, I won't open my mouth until your face is a piece of shit.",99,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@itsmeback_ Alle precedenti rimostranze,in realtà myo pescate, sulla ridistribuzione dei migranti, i paesi partner , Olanda, Portogallo, Belgio, Francia, e altri hanno risposto di avere già una quota di stranieri superiore alla nostra: ovvio,hanno colonizzato l'Africa per 500-600 anni....""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1589616499756441602,1589616499756441602,neutral,3,"@itsmeback_ Alle precedenti rimostranze,in realtà myo pescate, sulla ridistribuzione dei migranti, i paesi partner , Olanda, Portogallo, Belgio, Francia, e altri hanno risposto di avere già una quota di stranieri superiore alla nostra: ovvio,hanno colonizzato l'Africa per 500-600 anni....",it," They all the previous proofs, in reality my own fishing, on the redistribution of migrants, the partner countries, the Netherlands, Portugal, Belgium, France, and others have replied that they already have a higher quota of foreigners: it's obvious, they colonized Africa for 500-600 years....",40,unrelated
