message_id,label,catCode,plaintext,lang,translation,label_llama,tweet_lang
1.49E+18,pro-immigration,1,"O Brasil não tem uma política eficaz para os refugiados. Precisamos de uma reformulação imediata nessas políticas públicas de apoio ao refugiado. Nós jogamos eles nas favelas, isso é ultrajante.",pt," Brazil does not have an effective policy for refugees. We need an immediate reformulation of these public policies of support for refugees. We dump them in the slums, that's outrageous.",pro-immigration,pt
1.52E+18,unrelated,4,se deus e os orixás permitirem a partir de agosto eu volto a morar ali pela imigrantes perto do centro e saio da zona rural d pvh🙏,pt,They allow me to return to live there from August I will go back to the city and I leave the rural zone of Pvh,unrelated,pt
1.49E+18,unrelated,4,"@maxhseidel Eu sou o maior flamenguista defensor da saída do Sylvinho Inclusive, todo mês reservo 5% do meu salário pra no dia que isso acontecer eu pagar uma festa pra ti O @felpson1985 também está convidado pra festa, mas precisa aderir ao movimento #ForaSylvinho enquanto há tempo",pt," I am the biggest Flamengo fan and defender of Sylvinho's departure
Even, every month I reserve 5% of my salary to the day that this happens, I will pay a party for you
The @felpson1985 is also invited to the party, but needs to adhere to the movement #ForaSylvinho while there is time",unrelated,pt
1.51E+18,neutral,3,"Cinquenta e dois ucranianos, com idades entre cinco e 74 anos, estão no Brasil na condição de refugiados, depois que deixaram o país de origem em decorrência da invasão russa. https://t.co/5wRBdxuBFk",pt," Fifty-two Ukrainians, aged between five and 74 years, are in Brazil as refugees, after leaving their country of origin due to the Russian invasion.",neutral,pt
1.49E+18,unrelated,4,@fabiomura @PrazeresLeandro @ricksenra Eu vou dentro de uma jaca e viro clandestino lá.,pt,I'm going to hide in a basket and sneak in there.,unrelated,pt
1.60E+18,anti-immigration,2,@EuSouZarolho Vão todos de camisola e cachecol. Vai ser top para os emigrantes,pt,They will all wear a shirt and a sweater. It will be great for the immigrants.,unrelated,pt
1.49E+18,unrelated,4,"Pior estagiário, que já passou pelo Corinthians. #forasylvinho",pt," Before the former player, who already passed by Corinthians.",unrelated,pt
1.54E+18,pro-immigration,1,"A alegria do imigrante brasileiro é poder comer arroz, feijão e farofa todo dia ❤️",pt," The joy of the Brazilian immigrant is eating rice, beans, and manioc flour every day.",neutral,pt
1.52E+18,unrelated,4,"Q vai ser mãe ""mas e as mortes por aborto clandestino"" amiga ela morreu por uma escolha dela né agora a Lina é culpada pq a mina foi tirar o bebê e morreu no processo? Que caralhos tem uma coisa com a outra porra, se você se sente ofendida com uma mulher fazendo piada sobre +",pt," ""I'm going to be a mother, but and the deaths from clandestine abortion"" my friend died because of her choice, now Lina is to blame because my friend was taking the baby and died in the process? What a load of nonsense, if you feel offended by a woman making a joke about it.",unrelated,pt
1.60E+18,neutral,3,"É, pq o Zidane nem era fruto do “fluxo migratório” lá nos anos 90… 🤦🏻‍♂️",pt," He wasn't a product of the ""migrant flow"" there in the 90s...",unrelated,pt
1.49E+18,unrelated,4,@EdneiaS30218326 @Drikaabelhinha @abelhinha2020 @ACSR2563 @AlhoLeandro @AmericaBR2026 @AnaGama76193866 @andreiapatriot1 @AthenasCeolim @AVSFonseca @BSM19741974 @BolsonaraSyl @bolsonarianasim @danilodavid77 @Deus_adt @VaniaMa13423660  Simbora meu povo🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷😎 https://t.co/b7eyzY4Mmq,pt," My people, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil, Brazil",unrelated,pt
1.50E+18,unrelated,4,@ThaianeSantiag6 @jeniffecastrojp @BarbinhaaS @Carolinasylvaa Nem fala,pt,Do you speak?,unrelated,pt
1.49E+18,unrelated,4,Corinthians x Santos (1x2) #ForaSylvinho,pt,Corinthians vs Santos (1-2) #ForaSylvinho,unrelated,pt
1.60E+18,unrelated,4,@omikacwb @lucasdorefugio bó???? vai se fode mlk vira homem,pt,Are you omikacwb and lucasdorefugio? Are you going to f*** the milk and become a man?,unrelated,pt
1.48E+18,unrelated,4,"Um ônibus antigo.⁣ ⁣ Sim, não precisamos de mais nada!! 💥❤️⁣ ⁣ ❤️❤️❤️❤️ em Refuge green Valley https://t.co/6sD5GcY5uj",pt," Old bus.⁣
⁣
Yes, we don't need anything!! 💥❤️⁣
⁣
❤️❤️❤️❤️ in Refuge green Valley https://t.co/6sD5GcY5uj",unrelated,pt
1.49E+18,unrelated,4,PELO AMOR DE DEUS!!  #ForaSylvinho,pt," Oh, the love of God!!  #ForaSylvinho",unrelated,pt
1.55E+18,pro-immigration,1,@francamentejean @cartacapital TU conversa assim aí na Alemanha ? Com essa grosseria? Acho que não. Imigrantes não podem se dar a esse “luxo”,pt," Are you talking like that in Germany? With this nonsense? I don't think so. Immigrants can't afford that ""luxury"".",anti-immigration,pt
1.56E+18,unrelated,4,"Tenho a impressão de que #OsImigrantes ganhou o Troféu Imprensa de Melhor Novela em 81 porque era uma novela fora da Globo (#BailaComigo é um novelão, e não vi #CirandaDePedra).  Vendo agora, tem uns capítulos que me incomodam.",pt," I think #OsImigrantes won the Press Award for Best Novel in 81 because it was a novel outside of the Globo (#BailaComigo is a novel, and I didn't see #CirandaDePedra). Now, I'm seeing some episodes that annoy me.",unrelated,pt
1.54E+18,pro-immigration,1,"meu deus mal cheguei na Scandinavia e vários crimes de ódio já aconteceram... medo pq moro numa cidade cheia de imigrantes, precisamos de proteção",pt," I have arrived in Scandinavia and several hate crimes have already occurred... I'm afraid I live in a city full of immigrants, we need protection.",anti-immigration,pt
1.59E+18,anti-immigration,2,"@canhota13 @felipeneto Vocês não tem ideia do q é, estar no interior do ES. Local de colônias, imigrantes. Só tem Bolsonaristas!",pt," You have no idea what it is, being in the interior of ES. A place of colonies, immigrants. Only Bolsonarists!",anti-immigration,pt
1.60E+18,unrelated,4,A lei do ex do imigrante,pt,The law of the ex immigrant,unrelated,pt
1.53E+18,unrelated,4,@myRefugerlipe @itsgunatt Vai ficar linda,pt,@myRefugerlipe @itsgunatt I want to stay beautiful,unrelated,pt
1.57E+18,unrelated,4,@stelimaa16 @easyliarr @colombopcb @priscilllando Alguém leva vc a sério defendendo algo que deu errado ? Kkkkk,pt,Is someone taking you seriously defending something that went wrong?,unrelated,pt
1.51E+18,pro-immigration,1,"Achei muito fod* a atitude da empresa onde eu trampo em ter contrato os refugiados da Venezuela, aquele povo merece dms ser incluídos na sociedade honestamente, fazendo o dinheiro deles e cuidando de suas famílias.",pt," I really hate the attitude of the company where I work with refugees from Venezuela, that people deserve to be included in society honestly, making money from them and taking care of their families.",pro-immigration,pt
1.54E+18,unrelated,4,resenha clandestina,pt,A secret document,unrelated,pt
1.50E+18,neutral,3,"@mairaira O clima aqui realmente é complicado! Chove todos os dias e a previsão do tempo tá SEMPRE errada kkkkkk o sotaque dos nativos é difícil de conversar, mas como a maioria das pessoas com quem eu convivo são imigrantes então eu entendo melhor o inglês dos indianos por exemplo",pt," The climate here is really complicated! It rains every day and the weather forecast is ALWAYS wrong kkkkkk the accent of the natives is difficult to talk to, but since most of the people I live with are immigrants, I understand better the English of Indians for example.",neutral,pt
1.59E+18,unrelated,4,A gente realmente precisa de outra rede social? #fimdotwitter #TwitterMigration,pt,Do people really need another social network? #TwitterMigration,unrelated,pt
1.50E+18,pro-immigration,1,@V13lula Ao menos você está vivendo em um país que está emitindo vistos para refugiados. Eu estou em um que está com falas de conflito.. Tá tenso mesmo.,pt,At least you are living in a country that is issuing visas for refugees. I am in one that is talking about conflict. I am tense indeed.,pro-immigration,pt
1.56E+18,unrelated,4,@lucasdorefugio Akira eu percebi no trailer. Preciso ver essa pérola,pt," Lucas, I noticed that in the trailer. I need to see that gem.",unrelated,pt
1.57E+18,neutral,3,"@kallak33 @randolfeap Nem todos os países são como o Brasil, que acolhe os refugiados.",pt," Not all countries are like Brazil, which welcomes refugees.",pro-immigration,pt
1.57E+18,unrelated,4,@lucasdorefugio A diferença é que era 5 minutos de comerciais tops bem produzidos.  No YouTube é propaganda de curandeiro e tiozão trader andando de conversível pra fingir que ficou rico investindo.,pt," The difference is that it was 5 minutes of well-produced commercials. On YouTube, it's just a charlatan and a uncle trader walking around in a convertible pretending to be rich by investing.",unrelated,pt
1.61E+18,unrelated,4,Carro pegando fogo na imigrantes 🥺 https://t.co/kZ6WdC2UmN,pt,Carro pegando fogo na imigrantes,unrelated,pt
1.55E+18,pro-immigration,1,"@binichrenata @otaldob0rges Sinto muito. A gente tem que mandar uma menssagem clara para a sociedade. Não passarás! A luta inclui todas as esferas. Só entendi um pouco de preconceito, quando virei imigrante. Antes era solidária, mas sentir na pele, é horrível. Quardada as proporções.",pt," I'm sorry. We have to send a clear message to society. You won't pass! The fight includes all spheres. I only understood a little bit of prejudice when I became an immigrant. It was solidary before, but to feel it on the skin is horrible. It's out of proportion.",pro-immigration,pt
1.59E+18,anti-immigration,2,@lanika Sim! Apresentam uma reserva falsa  na imigração ou cancelam a reserva com reembolso. E como vem como turista traz mil euros ou menos para se virar até assegurar um emprego e tal. É muito comum entre brasileiros e africanos essa estratégia. É uma realidade difícil demais.,pt," It seems like there's a false reservation in immigration or they will cancel the reservation with a refund. And as a tourist, they come with less than a thousand euros to get by and ensure a job. It's a very difficult reality for Brazilians and Africans to deal with.",unrelated,pt
1.51E+18,unrelated,4,"O trecho de Serra da Imigrantes tem tráfego lento, sentido Capital, do km 56 ao km 46, devido ao alto fluxo de veículos 📸 https://t.co/ZjuOhWnWrH",pt," The Serra da Imigrantes stretch has slow traffic, heading to the Capital, from km 56 to km 46, due to the high flow of vehicles.",unrelated,pt
1.51E+18,unrelated,4,"@Ravenclawssia foi ótimo, apesar de bem puxado. A imigração foi ultra tranquila, ainda bem",pt," It was Ravenclaw's best, despite being a bit pulled. The immigration was ultra calm, still okay.",unrelated,pt
1.60E+18,pro-immigration,1,"@TucaAndrada3 Tem países que a eugenia é gritante. Ainda mais quando a Argentina,  full white, joga contra a potente migração africana. https://t.co/TiEydfgtVh",pt," There are three countries where Eugenia is screaming. Even more so when Argentina, full white, plays against the powerful African migration.",neutral,pt
1.54E+18,unrelated,4,brigadeiro clandestino ca irmã 😛,pt,Clandestine brigadeiro,unrelated,pt
1.54E+18,unrelated,4,@Clandestinoo_ Sem mim,pt,You are a spy,unrelated,pt
1.58E+18,unrelated,4,migração mercadologica é o terror de qualquer cientista de dados e os seus processos,pt,Migration to marketing is the terror of any data scientist and their processes.,unrelated,pt
1.52E+18,pro-immigration,1,A alegria do imigrante https://t.co/zv8mg74nWH,pt,The joy of the immigrant,pro-immigration,pt
1.59E+18,unrelated,4,"SEGUNDO VEJAMOS QUE AS VACINAS EM POUCOS MESES FOI FABRICADA E SEM SER APROVADO POR UM ÓRGÃO OU SEJA ANVISATERCEIRO QUE VOCÊS MESMO DESRESPEITARAM A PANDEMIA, FILHOS, NETOS, SOBRINHOS, AFILHADOS, ETC...IAM PARA FESTAS CLANDESTINAS  E VOLTAVA PARA A CASA COM A MAIOR NATURALIDADE,",pt," Let's go back to the vaccines, which were made in a few months and were not approved by any authority or doctor, and you yourself disrespected the pandemic, children, grandchildren, nieces, nephews, and so on, going to secret parties and coming back home with the greatest naturalness.",unrelated,pt
1.57E+18,unrelated,4,"@RitaBataglia @MeuRefugioNerd Muita, luz Mordor !!!",pt," Oh, my other half, my refuge",unrelated,pt
1.52E+18,anti-immigration,2,Pergunta para teste (1): Porque o PS não quer ouvir o Presidente da CM Setúbal? a) porque é  matéria dos últimos seis anos. b) porque a pergunta não conta para a média.c) porque se está nas tintas para os emigrantes.d) porque n se ofende os amigos.,pt,Why doesn't the PS want to listen to the President of Setúbal? a) because it's a matter of the last six years. b) because the question doesn't count for the media. c) because it's a sensitive topic for emigrants. d) because it offends friends.,unrelated,pt
1.56E+18,unrelated,4,"Esses políticos de Teresina poderiam aproveitar a situação que a cidade vive pra fazer ações, por ex: Juntava uma turma aí e aumentava a circulação de ônibus( clandestino ou não) mas que ajudaria a população q depende.  Ao invés de deixar pra quando ganhar. Ai sim teria meu voto.",pt," These politicians from Teresina could take advantage of the situation that the city is living in to do actions, such as: Gathering a crowd and increasing the bus circulation (whether clandestine or not) but that would help the population that depends.  Instead of leaving it until they can vote.",unrelated,pt
1.48E+18,unrelated,4,"@wandersonlima_ Pode e até deveria, mas com o tanto de festa clandestina que ocorreu e ainda um Réveillon de muitas festas privadas ""legalizadas"", dificilmente irão fazer algo...",pt," It could be or should be, but with the amount of clandestine party that took place and still a ""legal"" New Year's Eve with many private parties, it's unlikely they will do anything...",unrelated,pt
1.49E+18,unrelated,4,Passear  Já que grana não falta e com passaporte diplomático tu entra até no toba do agente de imigração .,pt,Already that money is not lacking and with a diplomatic passport you enter into the mud of the immigration agent.,unrelated,pt
1.50E+18,pro-immigration,1,"EM UMA FILA DE REFUGIADOS... O CARA SAIU DO BRASIL PARA IR EM UMA FILA DE REFUGIADOS VER MULHERES QUE ESTÃO PASSANDO O PIOR MOMENTO DE SUAS VIDAS vai toma no cu! maluco doente, verme! e se você defende esse e outros merdas desse grupo iguais a ele, vai tomar no cu tbm",pt," Oh, a line of refugees...

The door came out of Brazil to go in a line of refugees to see women who are going through the worst moment of their lives

Are you crazy? sick man, me!

And if you defend this and other crap of this group like him, you'll take a shit too",unrelated,pt
1.50E+18,pro-immigration,1,"Eu amo o fato de que um a um, esses merdas vão voltando para o esgoto de onde nunca deveriam ter saído.  Brazilian politician’s sexist remarks about Ukraine refugees spark outrage https://t.co/quhLQQIrTx",pt," I love the fact that one by one, these pieces of crap are going back to the sewer where they never should have come out.",pro-immigration,pt
1.49E+18,pro-immigration,1,"O brasileiro não acolhe o preto, o pobre, o nordestino, ou seja, nem estendemos aos mãos para nós mesmo. Imagina se for imigrante preto e pobre. Isso é mal que veio de fora e próspera para os racistas",pt," Brazilians do not accept blacks, the poor, the northerner, or in other words, we do not extend our hands to ourselves. Imagine if it were a black immigrant and poor. That's bad that came from outside and good for the racists.",pro-immigration,pt
1.51E+18,pro-immigration,1,"Um imigrante latino acaba de deter o suspeito do atentado do Subway, ontem, no Brooklyn.  Yes! Indeed.",pt," I am a Latino immigrant who just arrested the suspect of the Subway attack, yesterday, in Brooklyn.",pro-immigration,pt
1.56E+18,unrelated,4,"@MeuRefugioNerd @AndreDPanda O CP-500 era cópia do TRS-80. O firmware dele era idêntico. Tiveram a pachorra de trocar as mensagens para português. Quando não cabia, usavam uma subrotina só pra mostrar a mensagem em português.depois voltava para o programa principal. Era o cúmulo do plágio! https://t.co/c5tVAWNq4p",pt," My refuge nerd @AndreDPanda The CP-500 was a copy of the TRS-80. The firmware was identical. We had the hassle of exchanging messages for Portuguese. When it didn't fit, they used a subroutine just to show the message in Portuguese. Then it went back to the main program. It was plagiarism! https://t.co/c5tVAWNq4p",unrelated,pt
1.59E+18,pro-immigration,1,"Agora ser ""descendente de europeu"" é algo pejorativo ? O sr. é o que ? Para escrever uma baboseira ideológica desta só pode ser ""descendente de alienígenas"". O sr. esquece que o Brasil também foi construído com mão-de-obra imigrante. A esquerdopatia corrói o cérebro.",pt," Is it something pejorative to be a descendant of Europeans? Mr., what is he? To write such ideological nonsense, one would have to say ""descendant of aliens"". Mr., does he forget that Brazil was also built with immigrant labor? Left-wing madness is eating away at the brain.",pro-immigration,pt
1.51E+18,pro-immigration,1,Sem tirar nem pôr. Os mais de 6500 migrantes que morreram na construção do Mundial do Catar são a vil prova da desumanidade a que os exércitos de reserva mundiais são sujeitos. Cada estádio do Catar é um coliseu de barbárie.,pt," Do not stop. The more than 6,500 migrants who died in the construction of the Qatar World Cup are a stark proof of the inhumanity to which the world's reserve armies are subjected. Each stadium in Qatar is a gladiatorial arena.",neutral,pt
