message_id,label,catCode,plaintext,lang,translation,label_llama,tweet_lang
11510,neutral,3,"@phopart @PeterFischli Ich kann Ihnen sonst von Herzen auch die @NZZ empfehlen. Die berichtet ganz sachlich über Ukraine-Flüchtlinge, ihr Leid und ihre Probleme. Und deren gibt es viele. Von wegen Niveau.",de," @phopart @PeterFischli I can also wholeheartedly recommend the @NZZ. It reports very objectively on Ukrainian refugees, their suffering and their problems. And there are many of them.",unrelated,de
10970,unrelated,4,"@migrate89 Oh Mann, wo hast du denn gelebt. Das ist ja mit das Duemmste was seit langem geaeussert wurde.",de," Oh man, where have you lived. That's the most extreme thing that has been said in a long time.",unrelated,de
12140,anti-immigration,2,"@redscorpion7777 Massenarbeitslosigkeit, Inflation Preissteigerung, weitere Migration wie gefordert. Alles angezettelt durch Linksgrüne krankhafte Ideologie.",de," Mass unemployment, inflation increase, further migration as demanded. Everything is disrupted by the Greens' sick ideology.",anti-immigration,de
9350,neutral,3,"@consequ @johannesvogel Ist es denn so schwer, zu verstehen: Friedman argumentiert, dass unbeschränkte Einwanderung gut ist, wenn jeder für sich selbst sorgen muss, wie in den USA bis 1914. Bei illegaler Einwanderung in den USA gibt es nun mal keine Unterstützung. Dies ist völlig anders in Deutschland.",de," Is it really that hard to understand: Friedman argues that unrestricted immigration is good if each person must fend for themselves, as in the US until 1914. Illegal immigration in the US now has no support. This is completely different in Germany.",neutral,de
8360,anti-immigration,2,"@Alex_Neubacher @derspiegel Der Artikel ist sehr einseitig. Es interessiert auch niemanden, dass sie beim Schwimmen in den Schuljahren von anderen Migranten Jungen als schlecht angesehen wurde.",de,The article is very one-sided. It also doesn't interest anyone that they were viewed as bad by other migrant boys during their school years when swimming.,neutral,de
9710,anti-immigration,2,"@Die_Kehrseite @Victor_Kadlubo Wenn wir die Zuwanderung begrenzen würden, müssten wir auf gar nichts verzichten.",de," When we limit immigration, we would have to give up on nothing.",anti-immigration,de
16370,pro-immigration,1,"Und wir sollten sie so behandeln, wie wir selbst in einer ähnlichen Sitution behandelt werden möchten: Als Menschen mit Rechten, nicht als Bittsteller. Deutschland ist so ein reiches Land. Wir können ein wenig unseres Glücks teilen. #WorldRefugeeDay #089imRathaus",de," We should treat them as we would like to be treated in a similar situation: As human beings with rights, not as petitioners. Germany is a rich country. We can share a little of our luck. #WorldRefugeeDay #089inCityHall",pro-immigration,de
15380,neutral,3,Lieli meldet übernehmen Ukrainische Flüchtlinge,de,Lieli reports on taking in Ukrainian refugees,neutral,de
10880,unrelated,4,"@migrate89 Mit Vollgas in den sakrosankten, klimaktösen #Weltuntergang. 😅 Ich liebe solche ""Sich Selbsterfüllende Prophezeihungen"". 🤣😇👍 https://t.co/xRPyLhBR7e",de," I love these ""self-fulfilling prophecies"".",unrelated,de
10160,anti-immigration,2,"@GrueneBundestag @IreneMihalic Zunehmend wird es deutlicher dass die Demokratiefeinde bei der Ampel zu finden sind. Die Ampel möchte zunehmend Meinungsfreiheit, Datenschutz und Bargeld abschaffen. Sie lässt Mill. Menschen unkontrolliert einwandern und schickt nicht mal straftätige Migranten wieder nach Hause.",de,The Bundestag @IreneMihalic Soon it will become clearer that the enemies of democracy are to be found in the Greens. The Greens want to abolish cash and increasingly freedom of opinion and data protection. They allow uncontrolled migration of thousands of people and send back only violent migrants.,anti-immigration,de
13670,neutral,3,Bericht: Verdächtiger nach Brand in Flüchtlingsheim gefasst https://t.co/iiPwZGOORN,de,Suspicious fire in refugee shelter,neutral,de
8270,anti-immigration,2,"@ainyrockstar Es würde ja die ""wohlmeinende"" Migrationspolitik der letzten Jahre ja völlig in Frage stellen. Never! 😳 #Gardasee",de,Never! 😳,neutral,de
16190,neutral,3,Ukraine-Krieg: Über 9470 Flüchtlinge von Kommunen aufgenommen https://t.co/jeL5CDzCNi,de," Ukraine War: Over 9,470 refugees taken in by communities",neutral,de
9080,anti-immigration,2,@Beatrix_vStorch wir wollen andere Länder belehren was Rechtsstaatlichkeit angeht die die sollen mal ihren eigenen Mist vor der Haustür fegen hier werden die Leute auch ausgenommen wie die Weihnachtsgänse Beispiel Ukraine Flüchtlinge aber die Staatsmedien loben diese Regierung,de," We want other countries to be educated about what it means for a country to be a rule of law, and those who will clean up their own mess in front of their own door will also be exempt. Like the Christmas geese. Example: Ukraine. Refugees, but the state media praise this government.",neutral,de
14750,anti-immigration,2,"Hey, in De. gibt es ca. 1 Mio. Wohnungslose. Sie arbeiten oder beziehen Rente. Können aber keine Wohnung bezahlen.( Keine Penner !) Migranten beziehen alles was gebaut wird. Oder frei wird. Für mich sind unsere letzten Regierungen KRIMINELLE VEREINIGUNGEN !",de," There are approximately 1 million homeless people in Germany. They work or receive pension, but cannot afford rent. (No vagrants!) Migrants take over everything that is built or is free. To me, our last governments are CRIMINAL ASSOCIATIONS!",anti-immigration,de
15020,anti-immigration,2,"Jeder Migrant der kommt und jeder Bürger hat Anspruch auf dieses Bürgergeld. Man bekommt es auch, wenn man nicht arbeiten möchte. Wenn es unserem Land gut gehen würde, dann würde ich sagen ja okay, aber DE geht es nicht gut und ich finde es auch nicht gerecht gegenüber Rentner.",de," Every migrant who comes and every citizen has a claim to this citizen's allowance. You also get it if you don't want to work. If the country were doing well, I would say okay, but it's not going well and I don't think it's fair to pensioners.",neutral,de
15650,unrelated,4,Sawsan Chebli hat als Quotentrulla mit Migrationshintergrund selbst in der SPD versagt. Muss man auch erst mal schaffen.,de,Sawsan Chebli has failed as a quota candidate with a migration background herself in the SPD.,neutral,de
13580,neutral,3,Begegnung mit einem Opfer des Menschenhandels in einem Münchner Luxushotel,de,Encounter with a victim of human trafficking in a luxurious hotel in Munich.,unrelated,de
10250,unrelated,4,@herzasyl Guten Morgen 😘🥰,de,Good morning,unrelated,de
8180,unrelated,4,#Ukraine Hilfe alleine reicht nicht. Die #Ukraine braucht Frieden sagt die Stv Chefin des @Refugees @KellyTClements im #UNSC via @unoflucht @UNBonn @unodeutschland @RefugeesCE @UNHCR_de,de,Ukraine alone is not enough. The #Ukraine needs peace says the Deputy Chair of the @Refugees @KellyTClements in the #UNSC via @unoflucht @UNBonn @unodeutschland @RefugeesCE @UNHCR_de,neutral,de
14840,neutral,3,Ich liebe das Global Enty: US Immigration in 30 Sekunden 😊,de,I love the Global Entry: US Immigration in 30 seconds 😊,unrelated,de
10070,neutral,3,@focusonline Im März ďes Jahres 60 v. Chr. war die Bedrohu ng durch barbarische Asylsuchende das wichtigste  Gesprächsthema in ROM schrieb James Hawes in der Geschichte Deutschlands. Also Asylsuchende gab es schon immer.,de," In March of the year 60 BC, the threat of barbarian asylum seekers was the main topic of discussion in Rome. James Hawes wrote about this in the history of Germany. Also, asylum seekers have always existed.",neutral,de
15740,pro-immigration,1,"Scheinbar wart Ihr nicht nur, seit immer noch und werdet scheinbar immer #Faschos bleiben, dieser hier schreibende #Migrant fällt auf Eure plötzliche #Fremdenfreundlichkeit nicht herein.",de," Apparently you were only here, still and will be here, and it seems you are always #fascist, this writing #migrant falls on your sudden #foreign friendliness not.",anti-immigration,de
13040,anti-immigration,2,"@Vi_k1ng @NancyFaeser Interessant. Plünderer also.  Wenn wir dieses Rechtssystem als Wert übernehmen, steht an jedem deutschen Baum und jedem Laternernenmast ein Asylant.  Schwachsinniger Kommentar. Folter haben wir derzeit im Strafgesetzbuch nicht im Angebot. Manchmal sag ich #Leider.",de," You're interesting. Plunderer also. Interesting. Plunderer. We take this legal system as a value, there is an asylum seeker at every German tree and every lantern post. Ridiculous comment. We don't have torture in the penal code at the moment. Sometimes I say #Sorry.",unrelated,de
9890,pro-immigration,1,"@elonmusk Elon, wir bringen ständig ausländische Immigranten ins Land. Wenn Sie staatenlos sind, kommen Sie. Wenigstens haben wir einen reichen Mann. Sie sind alle dreckige und drogenabhängige Perverse.",de," We always bring foreign immigrants into the country. If you're stateless, come on in. At least we have a rich man. You're all filthy and drug-addicted perverts.",anti-immigration,de
15110,anti-immigration,2,Kann das so stimmen?....Laut den Medien waren das Asylanten ohne Ende? @ThomasWalach....,de," Is that right?...According to the media, the asylum seekers had no end? @ThomasWalach....",unrelated,de
9170,unrelated,4,@beren_linkehand @migrate89 @HeikeHengasch Google kann auch mal helfen. Aber für einige ist: https://t.co/WBqJJL7EJW,de,Google can also help sometimes. But for some it is: https://t.co/WBqJJL7EJW,unrelated,de
8540,anti-immigration,2,"@Andreahilpert Deine meinung steht nicht alleine da!ob es etwas ändert?nein!es heißt für das volk,aber das passiert schon lange nicht mehr.auch ich kriege schlaflose nächte.300.000 tausend untergetauchte flüchtlinge die auf der abschiebe liste stehen.aber 300.000.polizisten.???????",de," Your opinion isn't the only one! Is there anything that changes it? No! It's for the people, but that hasn't happened for a long time. I also get sleepless nights. 300,000 refugees who are on the deportation list. But 300,000 police officers??????",anti-immigration,de
12230,unrelated,4,@Refugees  Bundesgefängnis Vedadinezhad,de," Refugees 
Prison",unrelated,de
9800,pro-immigration,1,"@doc53577 @MarvinRuebhagen Ich habe ein bisschen Angst, in Sachsen zu leben, wegen der absurden Anzahl von Demonstrationen von rechtsextremen, Anti-Impf-, Anti-Immigranten-, Anti-LGBT+- und Pro-Putin-Leuten 😶",de," I have a bit of fear of living in Saxony because of the absurd number of demonstrations by right-wing extremists, anti-vaccination, anti-immigrant, anti-LGBT+ and pro-Putin people.",pro-immigration,de
16100,neutral,3,Traumatisierte Asylbewerber.,de,Traumatized asylum seekers.,neutral,de
16010,anti-immigration,2,Täter/Opfer-Umkehr in der Linkspresse. Am Ende tragen die Rechten die Verantwortung für die Nichtintegrationswilligkeit großer Teile unserer lieben Zuwanderer und Gäste. #Gardasee,de," Takers/ Victims' reversal in the Left press. At the end, the rights bear the responsibility for the non-integration willingness of large parts of our beloved immigrants and guests. #LakeGarda",anti-immigration,de
10340,unrelated,4,@herzasyl Hast ja uns Vogel hier. Gute Besserung 🤗,de,There is a heron here. Good recovery,unrelated,de
11870,anti-immigration,2,@RCusiel @VluchtelingWerk Grenzen dicht,de,@RCusiel @BorderRefugee Grenades are close,neutral,de
11060,unrelated,4,@migrate89 Wer Waren denn die CDU Koalitionspartner .Haltet Mal den Ball flach,de,Who were the CDU's coalition partners? Hold the ball flat.,unrelated,de
14480,anti-immigration,2,"Flüchtlinge willkommen, Helfer sind super, arme Russen - kein Wort zu wer gegen wen Krieg führt. Toll, wie Scholz die Welt sieht.",de," Refugees welcome, helpers are great, poor Russians - not a word against whom one wages war.",pro-immigration,de
11600,neutral,3,"@puetz_marc @thesuingone Es wohnt dem Asylrecht inne, dass Menschen, die bei uns Asyl beantragen, meistens aus ziemlich beschissenen Staaten kommen.",de," They live in the asylum law, that people who apply for asylum with us, mostly come from quite poor countries.",neutral,de
16910,neutral,3,"Würdest du das auch schreiben, wenn AfDler sich gegen Migration auf die Straße kleben würden?",de,Would you also write that if AfD supporters glued themselves to the street against migration?,pro-immigration,de
11690,pro-immigration,1,"@RAinDiercks @thesuingone Irgendwie bin ich dann doch anderer Meinung. Die Russen wären ja beileibe nicht die ersten, an deren Asylrecht sich Teile der Öffentlichkeit stören würden. Menschen, die das Asylrecht ablehnen oder es nach Sympathie anwenden wollen, haben sich noch nie etwas ""erklären"" lassen.",de,I am somehow still of a different opinion. The Russians would certainly not be the first ones whose asylum law would disturb the public. People who reject asylum or want to apply it out of sympathy have never explained themselves.,unrelated,de
11150,anti-immigration,2,@mrwillietanner @MDRAktuell Was hat das allg. mit Asylberwerberïnnen zu tun? Alle kriminell?,de,@mrwillietanner @MDRAktuell What's the general connection to asylum seekers? Are all of them criminal?,neutral,de
12860,neutral,3,"@Timsat @JulianGrendel @jreichelt @jannibal_ ... Entschuldigung, aber das liegt im Interview doch auf der Hand, wurde von dem turkdeutschen Onkel des Mordopfers auch verbss asf l ausgedrückt: die verfehlte Asylpolitik der BRD (nicht Deutschlands, wie in der Anmoderation genannt)!",de," Sorry, but that's obvious, it was expressed by the Turkish-German uncle of the murder victim: the failed asylum policy of the FRG (not Germany, as mentioned in the moderation)!",unrelated,de
13130,neutral,3,[Epoch Times NEWS Podcast – WAHRHEIT UND TRADITION] Nr. 3972 Schweiz reicht Migranten einfach nach Deutschland weiter #epochTimesNewsPodcastWahrheitUndTradition  https://t.co/zdq5dhFntR via @PodcastAddict,de," The Epoch Times NEWS Podcast – TRUTH AND TRADITION #epochTimesNewsPodcastWahrheitUndTradition 
    https://t.co/zdq5dhFntR via @PodcastAddict",neutral,de
12500,pro-immigration,1,"@S_Manser_Egli @Gisa_90 @bglaettli @GrueneCH @operationlibero Nicht würde. Wird. Egal ob die CH zahlt oder nicht. Aber wir könnten mit der Verweigerung von zusätzlichen 40Mio ein starkes Zeichen setzen angesichts der vielen Menschenrechtsverletzungen. Und genau das sollte man tun, wenn einem das Leid von Flüchtlinge nicht komplett egal ist.",de,We would not do it. We will do it. Whether the CH pays or not. But we could make a strong statement by refusing an additional 40 million by virtue of the many human rights violations. And that's exactly what one should do if the suffering of refugees is not completely indifferent to you.,pro-immigration,de
13850,unrelated,4,"Die größte Diversität in Parteien gäbe es, wenn nicht Berufspolitiker in der Mehrheit wären. Bei der @MIT_bund zum Beispiel sind in allen Gremien auch Berufspolitiker, aber die große Mehrheit besteht aus Mittelständlern - Frauen, Männer - mit und ohne Migrationshintergrund.",de," There would be the greatest diversity in parties if not professional politicians were in the majority. For example, at the @MIT_bund there are professional politicians in all committees, but the majority consists of small businesspeople - women and men - with and without a migration background.",neutral,de
11780,neutral,3,@RBraunmueller @eckilepsie Also so wie Nahles? „Sozialministerin Andrea Nahles will Grenzen setzen für die Einwanderung in die Sozialsysteme aus dem EU-Ausland.“ https://t.co/8q2e2KeYPY,de," ""Also as the Social Minister Andrea Nahles?""",neutral,de
13940,neutral,3,"Die neue Leiterin der Antidiskriminierungsstelle des Bundes für weibliche, junge, muslimische,teils woke und linke, in Glaubensfragen aber eher konservative Migranten, Ferda #Ataman hat gestern ihre erste Pressekonferenz gegeben.",de," The new head of the Federal Anti-Discrimination Office for women, young, Muslim, some woke and left-wing, but conservative, migrant, Ferda Ataman gave her first press conference yesterday.",neutral,de
12320,pro-immigration,1,"@RMogyorosy Ist schon eine besonders blöde Aussage. Wenn ich ein Flüchtling wäre, nähm ich Österreich nicht einmal geschenkt. Bei diesen Politikern. 🥴",de," That's a particularly stupid statement. If I were a refugee, I wouldn't even accept Austria as a gift from these politicians.",neutral,de
14120,neutral,3,"Du denkst wohl wir sind blind?  Anstatt dankbar zu sein, was bereits für die Flüchtlinge getan wurde, versuchen Sie @MelnykAndrij , uns mit aller Gewalt in den #Ukrainekrieg hineinzuziehen, das ist eine schändliche Verhaltensweise. 🤮",de," Are you thinking we are blind? 
Instead of being thankful for what has already been done for refugees, you're trying to drag us into the #Ukrainian war with @MelnykAndrij, that's a disgusting behavior.",pro-immigration,de
14030,unrelated,4,Drinking a Lagerbier Hell by Augustiner-Bräu München @ Beer Asylum — https://t.co/At3i1weo2N,de,Drinking a Lagerbier Hell by Augustiner-Bräu München at Beer Asylum,unrelated,de
8900,anti-immigration,2,"@authenticsilvr @kadhour @AliCologne Nicht an Zuwanderung interessiert, trifft es schon ganz gut. Scheinst nicht gut klarzukommen mit Widerspruch. Und wenn Mutlu so wehrlos ist, soll er seinen Mund halten. Achso, er hat ja bereits kapituliert.",de," You are not interested in immigration, it's going well. It doesn't seem to be coming across well with disagreements. And if Mutlu is weak, he should keep quiet. So, he has already surrendered.",anti-immigration,de
10430,neutral,3,"@hoferger @ConradsHeinz Vielleicht wäre es sogar die preisgünstigste Möglichkeit dafür zu sorgen, dass die Migranten in ihren Heimatländern ein lebenswertes Leben führen können?",de,Perhaps it would even be the most cost-effective way to ensure that migrants can live a worthwhile life in their home countries.,pro-immigration,de
13310,anti-immigration,2,"2 Milliarden Euro Soforthilfe für die Unterkünfte und mediz. Versorgung der Ukrainische Flüchtlinge stellt die Bundesregierung zur Verfügung. Am 23.03.22 beschließt diese Regierung eine Entlastung für die eigenen Bürger.Aber wann die Entlastung fürs Volk kommt, bleibt offen.",de," The German government provides 2 billion euros in emergency aid for the accommodation and medical care of Ukrainian refugees. The government decided on 23.03.22 to grant an exemption for its citizens. But when will the exemption come for the people, remains open.",neutral,de
9980,neutral,3,"@europeika Wenn sich ein Politiker zur Fortwirtschaft äußert, dann ist der Kontext wichtig, ob diese Person aus einer Familie von Waldbesitzern stammt oder aus einer von Waldarbeitern. In diesem Fall gilt das für die persönliche Einwanderungshistorie eines einwanderungskritischen Politikers",de," When a politician speaks about sustainable forestry, the context is important, whether the person comes from a family of landowners or from a family of foresters. In this case, the personal immigration history of a critical immigration politician",unrelated,de
8810,pro-immigration,1,@AuswaertigesAmt @ABaerbock Die Flüchtlinge haben ganz sicher kein dringenderes Bedürfnis als Ökostrom! Damit verhöhnen Sie die Not der Menschen!,de,The refugees have no doubt a more urgent need than renewable energy! That's raising the suffering of people!,anti-immigration,de
11240,anti-immigration,2,"@NancyFaeser @Tagesspiegel Ach Frau Faeser, Sie sprechen von Flüchtlingen, nicht speziell von Kriegsflüchtlingen, denn die werden in der EU aufgenommen. Den anderen Teil behält Deutschland, weil die anderen Länder Leute gar nicht aufnehmen,die Ärger verursachen!Wieder eine Verdummung!",de," @NancyFaeser @Tagesspiegel Mrs. Faeser, you're talking about refugees, not specifically war refugees, because they are taken in by the EU. The others are kept by Germany because other countries don't take people who cause trouble! Again, a stupid statement!",anti-immigration,de
12050,pro-immigration,1,"@RedaktionZack @xianwien Abgesehen von den Pushbacks finde die Tatsache, dass Asylbewerber vor den Polizisten nackt knien müssen besonders bemerkenswert. Immerhin sind die Menschenrechte in unserer Verfassung verankert.",de," The fact that asylum seekers have to kneel before the police officers is particularly noteworthy. After all, human rights are enshrined in our constitution.",neutral,de
8000,pro-immigration,1,#HelplineforRefugees Mittlerweile ist Buss 1 schon 100 kilometer in Richtung Ziel unterwegs um noch etwas in Polen zu besorgen. Gute Gahrt Jungs! https://t.co/BuJHDIZ9LY,de," #RefugeeHelpline
     Meanwhile, bus 1 is already 100 kilometers away from the goal on its way to acquire something in Poland. Good job, guys! https://t.co/BuJHDIZ9LY",unrelated,de
16550,unrelated,4,"Was angepasst wird nennt sich Booster. Also erst wird infiziert, dann folgt die böse, noch unermesslich gefährliche Variante, die wird durch Permanent-Booster zerstört. Staatlich verordnete unnütze Impfungen, damit für die Pharma Milliarden fließen Jetzt sind die Flüchtlinge dran",de," What is called a booster? First, you get infected, then comes the evil, still incalculably dangerous variant, which is destroyed by permanent booster. State-ordered useless vaccinations, so that pharmaceuticals earn billions. Now the refugees are at it.",unrelated,de
9530,pro-immigration,1,"@DaVinci251207 @farbe_w @NancyFaeser Ich sage nicht dass es einfach ist. Und darüber wie eine sinnvolle Einwanderungs- & humane Asylpolitik aussieht, gilt es weiter zu streiten. Aber eine blanke Ablehnung von Menschen die nicht im Land leben, so wie in vielen Kommentare hier, ist definitiv kein Modell",de," It's not that it's easy. And as for a sensible immigration and asylum policy, it's still worth debating. But a flat rejection of people who don't live in the country, as is often expressed in comments here, is definitely not a model.",neutral,de
11960,pro-immigration,1,@realPalpatine1 @nobiscum4 Nein. Ich halte mich an @MFratzscher und werde daher den Großteil meiner Mittel in Flüchtlingsinitiativen investieren - denn sie sichern unseren Wohlstand durch #Diversity.,de,No. I adhere to @MFratzscher and will therefore invest most of my funds in refugee initiatives - because they secure our prosperity through #Diversity.,neutral,de
