text,newId,message_id,label,catCode,plaintext,lang,translation,__index_level_0__,label_llama
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@gobeillades @francoislegault Non il a fait amalgame violence/extrêmistes/Immigrants. Vous pouvez tourner ça autant de fois que vous le voulez, la CAQ est le cousin québécois du Rassemblement national de Marine Lepen. Vous ne leurrez pas les immigrants français qui sont ici en tout cas, on vous a reconnus! https://t.co/Zwy7ooK7vo""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1569674202608795648,1569674202608795648,pro-immigration,1,"@gobeillades @francoislegault Non il a fait amalgame violence/extrêmistes/Immigrants. Vous pouvez tourner ça autant de fois que vous le voulez, la CAQ est le cousin québécois du Rassemblement national de Marine Lepen. Vous ne leurrez pas les immigrants français qui sont ici en tout cas, on vous a reconnus! https://t.co/Zwy7ooK7vo",fr," @gobeillades Francois Legault is not mixing violence, extremists, and immigrants. You can turn it as many times as you want, the CAQ is the Quebec cousin of the National Rally of Marine Le Pen. You will not deceive the immigrants.",99,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Le Qc a totalement perdu le contrôle de son immigration : ""les demandes pour de nouveaux élèves nés à l’extérieur du pays augmentent « à un rythme effréné ». Les trois quarts de ces élèves ont passé par le chemin Roxham"". https://t.co/CQqM8x7AkM""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1514223290793009159,1514223290793009159,unrelated,4,"Le Qc a totalement perdu le contrôle de son immigration : ""les demandes pour de nouveaux élèves nés à l’extérieur du pays augmentent « à un rythme effréné ». Les trois quarts de ces élèves ont passé par le chemin Roxham"". https://t.co/CQqM8x7AkM",fr," Quebec has completely lost control of its immigration: ""requests for new immigrants from outside the country are increasing at an alarming rate. Three-quarters of these immigrants have passed through the Roxham route.""",57,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@leopard243 Un aventurier, il n'est plus réfugiés politiques où il pense à 20.000$×2= 40.000$ + la prime de victoire. Aimons la RDC""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1502769250683002880,1502769250683002880,anti-immigration,2,"@leopard243 Un aventurier, il n'est plus réfugiés politiques où il pense à 20.000$×2= 40.000$ + la prime de victoire. Aimons la RDC",fr," Adventurer, there is no going back to politics anymore, he thinks he can earn $20,000 + $40,000 in prize money.",91,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@CNEWS Cette personne,je l'es vu chez #morandini il y as quelques jours,face a #julienoudoul,on ne peut plus écouté des personnes,de son calibre, quand on critique, pour lui,la nationalité ou immigration,on doit être extrême droite.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1532312705503268865,1532312705503268865,pro-immigration,1,"@CNEWS Cette personne,je l'es vu chez #morandini il y as quelques jours,face a #julienoudoul,on ne peut plus écouté des personnes,de son calibre, quand on critique, pour lui,la nationalité ou immigration,on doit être extrême droite.",fr," This person, I saw her at #morandini a few days ago, face to #julienoudoul, we can no longer hear people of her caliber criticizing, when it comes to nationality or immigration, one must be extremely right-wing.",12,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""La loi sur l’immigration proposée par LePen est bien plus radicale qu’elle ne le laisse entendre. Son projet viole les conventions européennes, les principes élémentaires de notre justice et la Déclaration universelle de 1789.  ❌Pas une seule voix pour Le Pen.❌ #NonAuRacisme""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1515621735139352576,1515621735139352576,pro-immigration,1,"La loi sur l’immigration proposée par LePen est bien plus radicale qu’elle ne le laisse entendre. Son projet viole les conventions européennes, les principes élémentaires de notre justice et la Déclaration universelle de 1789.  ❌Pas une seule voix pour Le Pen.❌ #NonAuRacisme",fr," The proposed immigration law by LePen is much more radical than it lets on. Its project violates European conventions, fundamental principles of our justice, and the Universal Declaration of 1789.",89,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Refugedelarche @LRefuges Au revoir ma beauté...😔😪""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1484558502991314944,1484558502991314944,unrelated,4,@Refugedelarche @LRefuges Au revoir ma beauté...😔😪,fr,Au revoir ma beaut√é...,92,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Vernissage Exposition solo  ÉNANTIOSÉMIE  Mambo’o D27 #enantiosemie #mambood27 #parisart #artgallery #contemporaryart #paris11 #beauxarts #musee #Immigration #espoir #asile #exil #determination https://t.co/Nm0KLbTIof""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1592587629534609408,1592587629534609408,unrelated,4,Vernissage Exposition solo  ÉNANTIOSÉMIE  Mambo’o D27 #enantiosemie #mambood27 #parisart #artgallery #contemporaryart #paris11 #beauxarts #musee #Immigration #espoir #asile #exil #determination https://t.co/Nm0KLbTIof,fr," Vernissage of a solo exhibition 
     NANTIOS NANTIOS 
     Mambo D27 #NantiosNantios #MamboD27 #ParisArt #ArtGallery #ContemporaryArt #Paris11 #BeauxArts #Museum #Immigration #Hope #Refuge #Determination https://t.co/Nm0KLbTIof",86,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@BenNissart_ Par contre les étrangers en situations irrégulières, les migrants, ont le droit de circuler en toute légalité, en agressant et violant les français 😡Ce pays marche sur la tête 😡""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1601605234274361345,1601605234274361345,anti-immigration,2,"@BenNissart_ Par contre les étrangers en situations irrégulières, les migrants, ont le droit de circuler en toute légalité, en agressant et violant les français 😡Ce pays marche sur la tête 😡",fr," Against foreign people in irregular situations, migrants, have the right to circulate in full legality, violating and attacking the French way of life on the head of the French country.",19,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@thierry_dasylva Ils sont souvent malvoyants, peut-être qu'il parte de cet handicap la🤷‍♀️""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1566570388267716609,1566570388267716609,unrelated,4,"@thierry_dasylva Ils sont souvent malvoyants, peut-être qu'il parte de cet handicap la🤷‍♀️",fr," They are often blind, perhaps it is due to this handicap.",94,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Quand @lepenjm parlait déjà d’immigration, @ZemmourEric votait Mitterand.  Non Monsieur Zemmour, le RN ne vient pas sur vos sujets (immigration). On en a toujours parlé ! #FaceABFM""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1481386944487727104,1481386944487727104,neutral,3,"Quand @lepenjm parlait déjà d’immigration, @ZemmourEric votait Mitterand.  Non Monsieur Zemmour, le RN ne vient pas sur vos sujets (immigration). On en a toujours parlé ! #FaceABFM",fr," When @lepenjm talked about the immigration, @ZemmourEric voted Mitterand. 

Not Mr. Zemmour, the RN does not come on your subjects (immigration). We have always talked about it! #FaceABFM",1,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Ma réponse aux affres du racisme sur ceux de ma couleur de peau ne sera plus des messages de supplications en forme de cœur. Je me battrai à contribuer à la grandeur de l'Afrique et en faire un refuge de fierté et de confort pour tous les noirs du monde. #Black_Pride #Wakanda""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1507454433029984272,1507454433029984272,pro-immigration,1,Ma réponse aux affres du racisme sur ceux de ma couleur de peau ne sera plus des messages de supplications en forme de cœur. Je me battrai à contribuer à la grandeur de l'Afrique et en faire un refuge de fierté et de confort pour tous les noirs du monde. #Black_Pride #Wakanda,fr,My response to the suffering of racism will no longer be messages of prayers in the form of curses. I will fight to contribute to the greatness of Africa and make it a refuge of pride and comfort for all blacks of the motherland.,13,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@tbernard1979 @WalyDIA Parce que la plupart des gens se présentant comme réfugiés sont en fait des migrants économiques et ne viennent d'ailleurs souvent même pas des pays dont ils se prétendent originaires. Idem pour les faux mineurs. Il n'y a qu'à voir la proportion de demandeurs déboutés pour piger""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1588622215897305090,1588622215897305090,neutral,3,@tbernard1979 @WalyDIA Parce que la plupart des gens se présentant comme réfugiés sont en fait des migrants économiques et ne viennent d'ailleurs souvent même pas des pays dont ils se prétendent originaires. Idem pour les faux mineurs. Il n'y a qu'à voir la proportion de demandeurs déboutés pour piger,fr,People who claim to be refugees are often economic migrants and do not come from the countries they claim to be from. The same goes for false minors. There is only one exception.,68,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@GovofCO ...by an illegal immigrant.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1572230642041257987,1572230642041257987,anti-immigration,2,@GovofCO ...by an illegal immigrant.,fr,The official website of the Government of Colorado by an illegal immigrant.,75,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""« Et tu ne trouveras, en dehors de Lui, aucun refuge. »  Al-Kahf (18:27) https://t.co/VAwpiue1AS""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1581736960372404229,1581736960372404229,neutral,3,"« Et tu ne trouveras, en dehors de Lui, aucun refuge. »  Al-Kahf (18:27) https://t.co/VAwpiue1AS",fr,Do not find any refuge except in Him.,81,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@EricKlein_ @ChaRocher @Anne_Hidalgo Lee français doivent reprendre leur pays en https://t.co/AMBHVJHEw4 lever comme un seul homme et tout https://t.co/wPjBjLeEIJ suis pas contre l immigration mais ce genre d immigration de destructions je suis contre.faut tout redéfinir.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1492769699096150016,1492769699096150016,anti-immigration,2,@EricKlein_ @ChaRocher @Anne_Hidalgo Lee français doivent reprendre leur pays en https://t.co/AMBHVJHEw4 lever comme un seul homme et tout https://t.co/wPjBjLeEIJ suis pas contre l immigration mais ce genre d immigration de destructions je suis contre.faut tout redéfinir.,fr,Eric Klein @ChaRocher @Anne_Hidalgo  We must take back our country in https://t.co/AMBHVJHEw4 as one man and all https://t.co/wPjBjLeEIJ  I am not against immigration but this kind of immigration of destruction I am against.,7,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@aminaSylla09 C’est pour cette raison même, le destin a voulu oh😂 sois pas déçu""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1577729369858084875,1577729369858084875,unrelated,4,"@aminaSylla09 C’est pour cette raison même, le destin a voulu oh😂 sois pas déçu",fr," It's because of that reason, fate wanted me not to be discovered.",65,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""“Immigration as invasion” is a racist, dangerous framing.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1520415803421741056,1520415803421741056,pro-immigration,1,"“Immigration as invasion” is a racist, dangerous framing.",fr," “Immigration as invasion” is a racist, dangerous framing.",39,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@stvenne En Italie, les immigrants ne peuvent pas vivre leur vie en parlant en anglais. Ils apprennent l'italien.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1561166010157355009,1561166010157355009,neutral,3,"@stvenne En Italie, les immigrants ne peuvent pas vivre leur vie en parlant en anglais. Ils apprennent l'italien.",fr," In Italy, immigrants cannot live their lives speaking English. They learn Italian.",33,neutral
