text,newId,message_id,label,catCode,plaintext,lang,translation,__index_level_0__,label_llama
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@TomaszNoga9 @M_Piechowska Bo też prawdą jest, że nie przyjęliśmy uchodźców z Syrii. Tego się nie da zaprzeczyć i nie ma co czarować rzeczywistości.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1580450176166432768,1580450176166432768,unrelated,4,"@TomaszNoga9 @M_Piechowska Bo też prawdą jest, że nie przyjęliśmy uchodźców z Syrii. Tego się nie da zaprzeczyć i nie ma co czarować rzeczywistości.",pl,We also have the truth that we did not accept Syrian refugees. This cannot be denied and there is nothing to be done about reality.,35,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Wiceminister @WasikMaciej prowadzi posiedzenie Międzyresortowego Zespołu ds. przyjęcia przez 🇵🇱 osób napływających z 🇺🇦, w którym uczestniczą wicemin. @szefernaker i @paweljabIonski oraz wojewodowie. Tematem jest pomoc dla uchodźców z 🇺🇦 oraz sytuacja na przejściach granicznych. https://t.co/G3NPc8oJ6Y""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1502582903619866628,1502582903619866628,neutral,3,"Wiceminister @WasikMaciej prowadzi posiedzenie Międzyresortowego Zespołu ds. przyjęcia przez 🇵🇱 osób napływających z 🇺🇦, w którym uczestniczą wicemin. @szefernaker i @paweljabIonski oraz wojewodowie. Tematem jest pomoc dla uchodźców z 🇺🇦 oraz sytuacja na przejściach granicznych. https://t.co/G3NPc8oJ6Y",pl,"Polish Minister @WasikMaciej is leading a cross-ministry working group on the acceptance of Ukrainian refugees, which includes vice-ministers @szefernaker and @paweljabIonski, as well as governors. The topic is aid for Ukrainian refugees and the situation at border crossings. https://t.co/G3NPc8oJ6Y",22,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Czy wiesz, że już jutro – 13 września w Brazylii celebrować będą #NationalCachacaDay?! Czemu nie skorzystać z tak smacznego święta we własnym domu 🍹🍸 U nas znajdziesz szeroki wybór Cachacy do Twoich ulubionych koktajli: https://t.co/UktXRQq62Y #DiaNacionaldaCachaça https://t.co/0w7pvtQr2s""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1569293702677274624,1569293702677274624,unrelated,4,"Czy wiesz, że już jutro – 13 września w Brazylii celebrować będą #NationalCachacaDay?! Czemu nie skorzystać z tak smacznego święta we własnym domu 🍹🍸 U nas znajdziesz szeroki wybór Cachacy do Twoich ulubionych koktajli: https://t.co/UktXRQq62Y #DiaNacionaldaCachaça https://t.co/0w7pvtQr2s",pl," Do you know that tomorrow - September 13th in Brazil will celebrate #NationalCachacaDay?!

Why not enjoy this delicious holiday at home? 

You'll find a wide range of Cacha√ßas for your favorite cocktails:

https://t.co/UktXRQq62Y

#NationalCachacaDay https://t.co/0w7pvtQr2s",66,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Problem emigrantów z PostPRL, gdzie byli inteligenci i chłopo-robotnicy. I brak zrozumienia więzi klasowych. Nazywanie przedstawiciela working clas nizinami🤣🤣🤣 https://t.co/e9tflvp6m8""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1550911530056695809,1550911530056695809,unrelated,4,"Problem emigrantów z PostPRL, gdzie byli inteligenci i chłopo-robotnicy. I brak zrozumienia więzi klasowych. Nazywanie przedstawiciela working clas nizinami🤣🤣🤣 https://t.co/e9tflvp6m8",pl,"Problem of emigrants from Post-PRL, where intellectuals and peasants worked, and the lack of understanding of class ties. The term for the representative of the working class is laughable",73,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@SylwiaaSyl Pierwsza dziewczynko to Ty chyba wiele lat temu spożyłaś  🤣🤣🤣""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1575376625860055042,1575376625860055042,unrelated,4,@SylwiaaSyl Pierwsza dziewczynko to Ty chyba wiele lat temu spożyłaś  🤣🤣🤣,pl,She was probably a girl a long time ago.,64,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""W nowym numerze (z soboty) Tygodnik.TVP świetne materiały - wywiad z rosyjskim ekspertem emigrantem Jurijem Felsztyńskim o konieczności szybkiego zwycięstwa Ukrainy w wojnie i o Witrynie Domu Wschodniego z Antonim Dudkiem""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1592953317948547072,1592953317948547072,neutral,3,W nowym numerze (z soboty) Tygodnik.TVP świetne materiały - wywiad z rosyjskim ekspertem emigrantem Jurijem Felsztyńskim o konieczności szybkiego zwycięstwa Ukrainy w wojnie i o Witrynie Domu Wschodniego z Antonim Dudkiem,pl,Now in the 20th (Saturday) TVP. Good materials - interview with the Russian expert emigrant Jurij Felszty≈Ñski on the necessity of a quick victory for Ukraine in the war and on the Donbass with Anton Antonov,70,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@BrazyliaFutbol Gdzie online oglądasz te rozgrywki? Masz jakąś sprawdzona stronę że streamami?""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1494308899507290122,1494308899507290122,unrelated,4,@BrazyliaFutbol Gdzie online oglądasz te rozgrywki? Masz jakąś sprawdzona stronę że streamami?,pl,Where in Brazil do you watch these games? Do you have any tested website that streams them?,18,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@lis_tomasz Czy Ty pragniesz III WOJNY ŚWIATOWEJ a aktualnie WOJNY BIOLOGICZNEJ na TERENIE UKRAINY,byJacy śINCOGNITO Rosjanie,.. Nie dajBoże wPolsce jako nibyUchodźcy z UKRAINY np.w WARSZAWIE zatruli w jakiejś DzielnicyWODĘ?Np.GdzieTy mieszkasz?0dp. na 665-585927 Pozdro!""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1504026413522894850,1504026413522894850,anti-immigration,2,"@lis_tomasz Czy Ty pragniesz III WOJNY ŚWIATOWEJ a aktualnie WOJNY BIOLOGICZNEJ na TERENIE UKRAINY,byJacy śINCOGNITO Rosjanie,.. Nie dajBoże wPolsce jako nibyUchodźcy z UKRAINY np.w WARSZAWIE zatruli w jakiejś DzielnicyWODĘ?Np.GdzieTy mieszkasz?0dp. na 665-585927 Pozdro!",pl,"Are you interested in the Third World War and the current biological war in Ukraine, by the way, the Russians,.. Oh God, in Poland like refugees from Ukraine, not in Warsaw, perhaps in some district in Warsaw? Where do you live?",61,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@matheo0807 @Emigrant2006 @Straz_Graniczna Skoro miałaby obowiązywać zasada, że kajdanki zakłada się także prewencyjnie, to jesteśmy już przy słowie obligatoryjnie. Dzięki za dyskusję 🙂 Miłego wieczoru 🌜""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1594404703676375040,1594404703676375040,unrelated,4,"@matheo0807 @Emigrant2006 @Straz_Graniczna Skoro miałaby obowiązywać zasada, że kajdanki zakłada się także prewencyjnie, to jesteśmy już przy słowie obligatoryjnie. Dzięki za dyskusję 🙂 Miłego wieczoru 🌜",pl,We are already at the word of the obligation. Thanks for the discussion üôÇ Good night üåú,52,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Gedeon Levy oskarża Izrael m. in. o rasizm względem wojennych uchodźców z Ukrainy i wytyka moralne wypaczenie. Bardzo ciekawa analiza w @haaretzcom  https://t.co/59JFmp1gDs""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1500244036107526149,1500244036107526149,neutral,3,Gedeon Levy oskarża Izrael m. in. o rasizm względem wojennych uchodźców z Ukrainy i wytyka moralne wypaczenie. Bardzo ciekawa analiza w @haaretzcom  https://t.co/59JFmp1gDs,pl,Gideon Levy accuses Israel of racism against war refugees from Ukraine and criticizes moral decay. Very interesting analysis on @haaretzcom,83,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@antytroll @2000000dots @JaninaOchojska A dlaczego przybyli na Białoruś? I niby z jakiej paki, mamy ponosić tego koszta? Weźmiesz ich do domu, tak są brani uchodźcy z Ukrainy?""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1513685397024526337,1513685397024526337,anti-immigration,2,"@antytroll @2000000dots @JaninaOchojska A dlaczego przybyli na Białoruś? I niby z jakiej paki, mamy ponosić tego koszta? Weźmiesz ich do domu, tak są brani uchodźcy z Ukrainy?",pl,"Why did you come to Belarus? Are we supposed to bear the cost of this? Take them home, aren't they refugees from Ukraine?",95,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""Szanowni państwo jednej rzeczy nie rozumiem niektórzy piszą że nie powinno się przyjmować imigrantów ukraińskich. A moim zdaniem się powinno ich przyjmować bez dyskusji, a  gdyby Polacy byli w podobnej sytuacji czy inny kraj będzie nas przyjął🤔""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1496820882542637063,1496820882542637063,pro-immigration,1,"Szanowni państwo jednej rzeczy nie rozumiem niektórzy piszą że nie powinno się przyjmować imigrantów ukraińskich. A moim zdaniem się powinno ich przyjmować bez dyskusji, a  gdyby Polacy byli w podobnej sytuacji czy inny kraj będzie nas przyjął🤔",pl,"I must say, one thing I don't understand is that some people say we shouldn't accept Ukrainian immigrants. In my opinion, we should accept them without discussion, and if the Poles were in a similar situation, would another country accept us?",29,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""kurwa a mowilem ze brazylijski nostradamus przewidzial final argentyna francja mowilem kurwa""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1603161402755223552,1603161402755223552,unrelated,4,kurwa a mowilem ze brazylijski nostradamus przewidzial final argentyna francja mowilem kurwa,pl,The Brazilian Nostradamus predicted the final of Argentina France,59,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Gosiaztwitera Gosia a pogadamy o bazylii?""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1579835319322832898,1579835319322832898,unrelated,4,@Gosiaztwitera Gosia a pogadamy o bazylii?,pl,Are you talking about basil?,44,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Vasyl_Zvarych Nie wycieraj sobie mordy Powstańcami, bo Wy Ukraińcy ramię w ramię z Niemcami ich mordowaliście!""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1562426624426930177,1562426624426930177,anti-immigration,2,"@Vasyl_Zvarych Nie wycieraj sobie mordy Powstańcami, bo Wy Ukraińcy ramię w ramię z Niemcami ich mordowaliście!",pl,"Do not justify your murders, because the Ukrainians fought back and killed them as well!",96,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@BrazyliaFutbol Mozliwe ze final #Libertadores ‘23 odbedzie sie 🇧🇷🤞 faworytem #Morumbi 🏟️""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1587525200546971648,1587525200546971648,unrelated,4,@BrazyliaFutbol Mozliwe ze final #Libertadores ‘23 odbedzie sie 🇧🇷🤞 faworytem #Morumbi 🏟️,pl," Brazil Football It's likely that the final #Libertadores ‚Äò23 will leave üáßüá∑ü§û
favoring #Morumbi Stadium",92,unrelated
