message_id,label,catCode,plaintext,lang,translation,label_llama,tweet_lang
1.56E+18,neutral,3,"@milegyenitt Már egy ideje megfigyeltem, sokan nem a pénz miatt mentek külföldre. Svéd, dán emigránsok biztosan gondolkodás miatt is. Én is készülök, még ha csak a szomszédba is. Ott sem minden tökéletes, de sok alap kérdés kialakult már, ami itt még nem, vagy nem is fog.",hu," I have been noticing for a while now, many people are moving abroad for money.
Swedish and Danish emigrants are probably also thinking about it for the same reason.
I am preparing myself, even if only to the neighbor. It's not perfect there, but many basic questions have already been formed there that have not yet been formed here, or are not going to be.",unrelated,hu
1.50E+18,pro-immigration,1,"Most már remélem mindenki számára világos, hogy mi nem migránsellenesek vagyunk, csak sima rasszista pöcsök.",hu," We are not anti-immigrants, we are just racist pigs.",neutral,hu
1.54E+18,unrelated,4,@IAnnapurna1 @BattaKashmiri @bezubaan @SheetalPronamo @SriRamya21 @LostJedi_India @Sumita327 Jai bajrangbali ____,hu,I am Annapurna1 @BattaKashmiri @bezubaan @SheetalPronamo @SriRamya21 @LostJedi_India @Sumita327 Jai Bajrangbali,unrelated,hu
1.51E+18,unrelated,4,"@discoasylum Szolnok megyében rendszeresen használják, és hiába jövök onnan, mindig megborított",hu," They are commonly used in Szolnok County, and even if I come from there, I am always well-dressed.",unrelated,hu
1.51E+18,neutral,3,"A román-magyar határon már több ukrán menekült jön, mint az ukrán-magyar határon - https://t.co/L7iyxjbhvx https://t.co/FG3fuHAMeB https://t.co/2RZJch4bTC",hu,Many more Ukrainians are crossing the Romanian border than the Ukrainian-Hungarian border.,neutral,hu
1.51E+18,unrelated,4,"@The_ZafarAmeen Nem tudnék miket kiírni a Twitteren, ha teljes lenne a lelki békém. És akkor az a 100 külföldi, aki követ valami okból kifolyólag, és amúgy sem érti, mit írok... Meg te és @dralt85, akik reagáltok a posztjaimra... Nos ti mind nagyon szomorúak lennétek. __",hu," Are you going to post a picture of your kids if you're feeling lucky. And then the 100 foreigner who follows you for some reason, and you don't understand what I write... And you and @dralt85, who responded to my posts... would be very sad.",unrelated,hu
1.60E+18,anti-immigration,2,"Egy napra kirepültem Párizsba, itt ülésezik ma az Európa Tanács migrációs bizottsága, amelynek tagja vagyok. Éjjeli érkezésemkor  ____-ban mindenhol marokkói zászlókkal tomboló arab/berber csoportokat láttam. Sok nyugat-európai várost feldúltak a  _sikert ""ünnepelve"". Van dolgunk. https://t.co/oS3mpD822C",hu," I arrived in Paris yesterday, where the European Council migration committee meets, of which I am a member. In the early hours of my arrival, 
I saw everywhere Moroccan flags waving with Arab/berber groups. Many western European cities were ""celebrating"" the success. We have work to do. https://t.co/oS3mpD822C",neutral,hu
1.51E+18,unrelated,4,92 éves szemetet is találtak a nemrég megmenekült Szalamandra-völgyben - https://t.co/Ezb6comz99 https://t.co/MHTk2c4LuJ https://t.co/OFBO0xAJc6,hu,A 92-year-old eye was found in the recently escaped Salamandra Valley - https://t.co/Ezb6comz99 https://t.co/MHTk2c4LuJ https://t.co/OFBO0xAJc6,unrelated,hu
1.51E+18,neutral,3,"A magyar kormány szeretné megköszönni az önkéntesek három hete tartó áldozatos munkáját és azt a rengeteg adományt, amit a menekültek megsegítésére tettek. A tapasztalatokat igyekszik felhasználni és az ellátásban bevált módszereket alkalmazni fogják. Valaki jelentsen, ez álhír.",hu,The Hungarian government would like to thank the volunteers for their three-months of hard work and the numerous donations they made to help the refugees. The experience will be used and the proven methods will be applied.,unrelated,hu
1.50E+18,unrelated,4,Sasuké  #chat #chaton #adoption #avesnessurhelpe #association #catlovers #catofinstagram #adoptdontshop #refugechat #sauvetageanimal #chatabandonne #amourdechat #ronron #miaou #minou #matou #cat #meow #tropmignon #famille #lespetitespattesavesnoises https://t.co/hCucftLtK1,hu," ""I love cats #catlovers #adoptdontshop #catsofinstagram #catrescue #catloversunite #catloversunite #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlovers #catlo",unrelated,hu
1.57E+18,unrelated,4,"Von der Leyen: az EU-t is támadják külföldi autokráciák, például dezinformációkkal, és ezek a hazugságok valóban mérgezik az európai demokráciát. Nem engedjük, hogy az autokráciák trójai falovaikkal támadják a demokráciáinkat. https://t.co/3WG7P9c2Mc https://t.co/OAuO4IE5IZ",hu," European Commission President Ursula von der Leyen: Foreign autocracies are attacking the EU with disinformation, and these lies are indeed poisoning our European democracies. We will not allow autocracies to use Trojan horses to attack our democracies.",unrelated,hu
1.50E+18,pro-immigration,1,"Lementem a kisboltba ahol 2 faszi beszélgetett ,és az egyik épp azt ecsetelte hogy _ mit csinálna az Ukrán menekültekkel,miszerint ásna egy gödröt és oda zavarná be _ket,majd l_né agyon mindet. Nagyon kínos,és szégyenteljes pillanat volt ezt hallgatni... __",hu," It was a very embarrassing and shameful moment to hear that he discussed with someone how to dig a hole and throw them in it, and then laugh at them.",unrelated,hu
1.57E+18,anti-immigration,2,"@mariakrisztina A legfontosabb jelenleg az, hogy szó szerint több száz egyter_ megy a régió útjain külföldi ""futárok"" àlltal vezetve. Nem vicc, hogy mára naponta legalább egy komolyabb autóbaleset van a megyében, ahol egy nagyobb járm_vel karabolozbak, sokszor már a magyar lakosság érintett",hu," The most important thing now is that hundreds of cars are passing through the region's roads every day, driven by foreign ""drivers"". Not a joke, that there is already a serious car accident in the county every day, where a bigger car is involved, often affecting the local population.",unrelated,hu
1.57E+18,unrelated,4,"____________ #DeSantis2024 @rondesantis.2024 #Savage #TheresNoImmigrationProblemRight #RonDeSantis __________ @ Tucson, Arizo… https://t.co/LYd8dkgVOm",hu,Ron DeSantis 2024,neutral,hu
1.48E+18,unrelated,4,Sasuké  #chat #chaton #adoption #avesnessurhelpe #association #catlovers #catofinstagram #adoptdontshop #refugechat #sauvetageanimal #chatabandonne #amourdechat #ronron #miaou #minou #matou #cat #meow #tropmignon #famille #lespetitespattesavesnoises https://t.co/mTBv2GycHC,hu," ""I love cats, let's adopt, help the animals, cat lovers, adopt don't shop, rescue animals, chat for animals, love for cats, cute cats, family, little cats make noise.""",unrelated,hu
1.48E+18,unrelated,4,Álbum #MesiasdeSangre + Bonus Track EP #CementerioClandestino https://t.co/78SirAIPUS,hu,Album #Messiah of Blood + Bonus Track EP #Cemetery of Secrets,unrelated,hu
1.50E+18,anti-immigration,2,Ékszereket lopott egy menekültt_l egy IX. kerületi szálloda dolgozója - https://t.co/JvXambFlqH https://t.co/YyqvPxSVm8 https://t.co/kIhTashr8I,hu,A man stole a suitcase from a refugee in a hotel in the 9th district.,unrelated,hu
1.49E+18,unrelated,4,"@eszterjxx Az egyik külföldi partnerünknek írtam emailt ""Dead Dennis,"" megszólítással. Nem emlékszem, hogy volt-e már akkor autocorrect, szóval lehet, hogy én voltam.",hu," I once sent an email to one of our foreign partners called ""Dead Dennis"" with a greeting. I don't remember if there was autocorrect back then, so maybe I was.",unrelated,hu
1.50E+18,neutral,3,A háború kitörése óta több mint nyolcezer menekült tért haza Magyarországon keresztül - https://t.co/JvXambFlqH https://t.co/l7STirvBg3 https://t.co/4CCcgbWOLU,hu," Since the war began, more than eight thousand refugees have returned to Hungary through here.",neutral,hu
1.59E+18,unrelated,4,"Micsoda film! Tutira meg fogom nézni majd moziban is. Lepauzoltam, amikor a Wikipédia-oldalát mutatták, és azt írta, hogy az apja egy Tarr Zoltán nev_ magyar bevándorló volt. https://t.co/BxjdJA0Ie9",hu," I love the film! I'll watch it soon. I paused, when the Wikipedia page was shown to me, and it said that my father was a Hungarian immigrant named Tarr Zoltán.",unrelated,hu
1.53E+18,anti-immigration,2,@markogabor88 @DrGG72557061 Ez egy jóléti állam.  Béke van és migráns mentes határok. Szárnyal a magán https://t.co/L8Jwqpq3FP oktatás a fellegekben. Tiszta nyugat.,hu,It's a welfare state. There is peace and border-free borders. Education soars in the heavens.,neutral,hu
1.54E+18,unrelated,4,"Brexit akkora homofóbia, hogy már 10 perce sorba kell álljak a border controlhoz. __BORIS LET ME IN!",hu," Brexit has created homophobia, that I have been in line at the border control for 10 minutes. BORIS LET ME IN!",unrelated,hu
1.51E+18,anti-immigration,2,"_szintén mondom, h nm éreztük a pénztárban az új menekült központ megnyitását, mert egy hajszálnyival sem voltak kevesebben. Ellenben azt elérték, h a tolmácsok csak ott vannak és nálunk nem. A 2 hét alatt felszedett ukránom pedig elég kevés a kommunikációhoz.",hu," We also discussed the new refugee center opening in the bank, because there were not many people there. However, they only have interpreters there and we don't have them. The two weeks we collected from the Ukrainians is not enough for communication.",unrelated,hu
1.49E+18,anti-immigration,2,"@AdonyiFerencne @hvg_hu Nem. Nem az illusztráció a baj. El_ször is azt írják amit mondanak nekik. Másodszor meg lopnak. Harmadszor meg sötétek mint az éjszaka, mert annyi eszük nincs,hogy akkor már egy szerencsétlen külföldi fotóját használják.  Így már felfogod?",hu," They say that the illustration is the problem. First, they write what they say to them. Then they steal. Thirdly, they darken like the night, because they have no money, so they use a miserable foreign photo of them.",unrelated,hu
1.48E+18,anti-immigration,2,"“végre elhúzott ez az idegesít_ külföldi, angolul alig beszél_                   visszajön és készpénzzel fizet_        megszólal vásárló akinek               magyarul elfelejtettem                   hogy _ a odaadni a csekkét”       NAV-tól jött https://t.co/V5NAMhCzDr",hu," I finally got tired
of this foreigner, who speaks
little English
he will return and
pay with cash
the customer who
I forgot to give
the receipt to
from NAV",unrelated,hu
