message_id,label,catCode,plaintext,lang,translation,label_llama,tweet_lang
1507454433029984272,pro-immigration,1,Ma réponse aux affres du racisme sur ceux de ma couleur de peau ne sera plus des messages de supplications en forme de cœur. Je me battrai à contribuer à la grandeur de l'Afrique et en faire un refuge de fierté et de confort pour tous les noirs du monde. #Black_Pride #Wakanda,fr,My response to the suffering of racism will no longer be messages of prayers in the form of curses. I will fight to contribute to the greatness of Africa and make it a refuge of pride and comfort for all blacks of the motherland.,unrelated,fr
1588622215897305090,neutral,3,@tbernard1979 @WalyDIA Parce que la plupart des gens se présentant comme réfugiés sont en fait des migrants économiques et ne viennent d'ailleurs souvent même pas des pays dont ils se prétendent originaires. Idem pour les faux mineurs. Il n'y a qu'à voir la proportion de demandeurs déboutés pour piger,fr,People who claim to be refugees are often economic migrants and do not come from the countries they claim to be from. The same goes for false minors. There is only one exception.,neutral,fr
1572230642041257987,anti-immigration,2,@GovofCO ...by an illegal immigrant.,fr,The official website of the Government of Colorado by an illegal immigrant.,neutral,fr
1581736960372404229,neutral,3,"« Et tu ne trouveras, en dehors de Lui, aucun refuge. »  Al-Kahf (18:27) https://t.co/VAwpiue1AS",fr,Do not find any refuge except in Him.,unrelated,fr
1492769699096150016,anti-immigration,2,@EricKlein_ @ChaRocher @Anne_Hidalgo Lee français doivent reprendre leur pays en https://t.co/AMBHVJHEw4 lever comme un seul homme et tout https://t.co/wPjBjLeEIJ suis pas contre l immigration mais ce genre d immigration de destructions je suis contre.faut tout redéfinir.,fr,Eric Klein @ChaRocher @Anne_Hidalgo  We must take back our country in https://t.co/AMBHVJHEw4 as one man and all https://t.co/wPjBjLeEIJ  I am not against immigration but this kind of immigration of destruction I am against.,unrelated,fr
1577729369858084875,unrelated,4,"@aminaSylla09 C’est pour cette raison même, le destin a voulu oh😂 sois pas déçu",fr," It's because of that reason, fate wanted me not to be discovered.",unrelated,fr
1520415803421741056,pro-immigration,1,"“Immigration as invasion” is a racist, dangerous framing.",fr," “Immigration as invasion” is a racist, dangerous framing.",pro-immigration,fr
1561166010157355009,neutral,3,"@stvenne En Italie, les immigrants ne peuvent pas vivre leur vie en parlant en anglais. Ils apprennent l'italien.",fr," In Italy, immigrants cannot live their lives speaking English. They learn Italian.",neutral,fr
1593173225605042182,anti-immigration,2,@bonnyjulie3 @Stephane_Ravier @tiennetienne2 Je me pose une grosse question : Comment saviez vous que c'était des migrants ?,fr,How did you know it was migrants?,unrelated,fr
1507645528389132293,unrelated,4,"« Il faut mettre fin à la guerre en Ukraine et trouver les conditions d’une paix durable. Pour le président de la République, l’intérêt des Français est la seule chose qui doit compter. » @jerome_riviere #ZemmourCollineDuCrack #remigration https://t.co/HZC4A0ugeM",fr," We must end the war in Ukraine and find the conditions for a durable peace. For the president of the Republic, the French interest is the only thing that counts. @jerome_riviere

#ZemmourCollineDuCrack #remigration",unrelated,fr
1591356953409691648,anti-immigration,2,@lucylocket1700 @2tweetaboutit Illegal immigrants,fr,Illegal immigrants,unrelated,fr
1505277832766832648,anti-immigration,2,"Ces réfugiés, et personnes décédés, ne sont pas assez ""#BANKABLE"" pour nos médias et l'@Elysee. @EmmanuelMacron comme tous ses homologues européens et américains, choisit ses causes et âmes à sauver.  #Tunisie #Ukraine #misère",fr," These refugees and the deceased are not ""bankable"" enough for our media and the @Elysee. @EmmanuelMacron like all his European and American counterparts chooses his causes and saves them.",unrelated,fr
1505236688385282050,neutral,3,"Un nouveau squat officialisé, rue Langevin, à Caen #Caen #Migrants @OuestFrance   https://t.co/7u4ffTNvRD",fr," A new official squat has been established, rue Langevin, Caen #Caen #Migrants @OuestFrance 
     https://t.co/7u4ffTNvRD",neutral,fr
1528478912677806082,anti-immigration,2,@kambale @aysesila1975 @PatrickMbeko Et que dites-vous des camps des refugies rwandais qui etaient devenus des camps d'entrainements militaires? Vous vous ridiculisez avec vos propos stupides @,fr,What do you think of the Rwandan refugee camps that became training camps? Are you mocking with your stupid remarks?,unrelated,fr
1548734766979207168,pro-immigration,1,"@JeanPasdutout @jule7518 Ouais mais sur la route, le criminel n'est pas un migrant, c'est Gégé qui sort du PMU donc ça compte pas.",fr," He's not a migrant, it's the criminal who got out of the prison, so that's not a count.",unrelated,fr
1592062480125394944,anti-immigration,2,"2/Il faut aussi comprendre les pays aux frontières de la méditerranée d'arrivée des bateaux des passeurs criminels qui sont submergés par ce flot incessant de migrants. Cf Italie, Grèce, etc..",fr," We also have to understand the countries bordering the Mediterranean of the arrival of the criminal smugglers' boats that are overwhelmed by this constant flow of migrants. Cf Italy, Greece, etc.",unrelated,fr
1498374909986316296,pro-immigration,1,On espère vous voir aussi accueillants avec les ukrainiens @marseille eux qui sont de VRAIS réfugiés de guerre. #Ukraine,fr,Are you also welcoming the Ukrainians in Marseille @marseille who are REAL refugees from the war. #Ukraine,pro-immigration,fr
1590089194395021312,pro-immigration,1,"« MERCI aux Français pour tout ce qu’ils font pour les familles 🇺🇦(…) JUSTICE pour TOUTES les victimes des crimes 🇷🇺 (..) Le #Kremlin doit payer des réparations aux Ukrainiens & aux pays qui soutiennent l'🇺🇦(..) "". Message de la députée @lesiavasylenko #StandWithUkraine #Ukraine",fr," THANK YOU to the French for what they do for families (...)
    JUSTICE for ALL the victims of the crimes (...)
    THE Kremlin must pay reparations to the Ukrainians & to the countries that support them (...)
    "". Message of",unrelated,fr
1491523238794518530,anti-immigration,2,« Je rétablis le délit de séjour clandestin : un clandestin pourra être arrêté parce qu'il est clandestin. » Eric Zemmour #LaFranceDansLesYeux #ZemmourPresident,fr,He established the daily clandestine rule: a clandestine person can be arrested because he is clandestine. - Eric Zemmour,unrelated,fr
1587901923553837056,neutral,3,"Pour résumer, on a du taffe pour vous, venez rendre service à notre collectivité. Par contre, quand c’est fini, merci bye bye, retour au bercail. C’est donc ça la vision de l’humanité à la française que Macron nous vante à longueur de journée… Pathétique #darmanin #immigration",fr," We owe you a debt of gratitude for rendering service to our community. However, when it's over, thank you, goodbye, and return to your nest.",unrelated,fr
1574250592297517056,unrelated,4,@clandestino_usr Elle est de nouveau disponible sur @Betv_Belgique ...,fr,She is available again on @Betv_Belgique...,unrelated,fr
1595466564261781506,pro-immigration,1,Encore un migrant sous OQTF … c’est sans fin.,fr,Encore un migrant sous OQTF is endless.,neutral,fr
1598704281821093890,unrelated,4,Immigration : l’intolérance de François Legault | JDM https://t.co/6Vg2RKfqeL pieds de Legault sont toujours collés dans ses plats Maladresse fait parti de son ADN???,fr,Immigration policy: François Legault's immigration policy | JDM https://t.co/6Vg2RKfqeL Legault's feet are still stuck in his plates. Is bad address part of his DNA??,pro-immigration,fr
1603663090964484096,neutral,3,"A Moulins, un parc résidentiel labellisé Refuge @LPOFrance  https://t.co/GUwvaFwuWO",fr," A Moulins, a residential park labeled Refuge @LPOFrance  https://t.co/GUwvaFwuWO",unrelated,fr
1580997412227026944,unrelated,4,@deSOUZASylvio2 @ElClasico228 Tu vas voir flou,fr,You're going to be a bit hazy.,unrelated,fr
1591075122890575872,neutral,3,@saylor 💩 🪙 refugee,fr,@Saylor is a refugee.,unrelated,fr
1578106153094983681,pro-immigration,1,Trudeau : Le Québec bénéficie déjà de tous les pouvoirs nécessaires en terme d'immigration. Nous ne voyons pas l'ut… https://t.co/FeKvbRpdbY,fr,Trudeau : Quebec will benefit from all the necessary powers in terms of immigration. We don't see the need.,neutral,fr
1601854683940888579,anti-immigration,2,Le fiasco immigratoire de @Anne_Hidalgo à Paris il est plus rare de voir  des toxicomanes dans le métro parisien ici sur la  @Ligne13_RATP  @ZemmourEric @ECiotti @MarionMarechal @G_Peltier  ça devient une  banalité  adhérez à @Reconquete_off  ? https://t.co/K5iVpLrqnu,fr,The immigration fiasco of @Anne_Hidalgo in Paris is rare to see toxic individuals in the Parisian metro here on the @Ligne13_RATP @ZemmourEric @ECiotti @MarionMarechal @G_Peltier  @Reconquete_off  has become banality.,anti-immigration,fr
1484622455104802817,pro-immigration,1,@myji44 @TPMP Vous seriez très surpris du nombre de personnes issues de l'immigration qui votent pour ce type de partis,fr,You would be very surprised at the number of people from immigration who vote for this type of parties.,neutral,fr
1479464639226429441,pro-immigration,1,"Et voilà mon #amende pour avoir donner de la nourriture à des #refugiés à @CalaisOfficiel  avant #Noel  , mon #infraction est un #delit de #solidarite dû à mes #convictions :  #aider ceux dans le #besoin .Les #Valeurs de ma #Republique sont #mortes https://t.co/eOkYkwH5s8",fr," My #amende for giving food to #refugees at Calais @CalaisOfficial before #Christmas , my #offense is a #crime of solidarity in accordance with my #convictions : to help those in need .The values of my #Republic are dead",pro-immigration,fr
1589678853035032578,pro-immigration,1,La tournure du tweet est problematique...  L'implicite ici rejoins en fait la defense du raciste de fournas... carlos bilongo doit etre defendu tout comme les migrants parce qu'ils sont humains... Le fait detre francais cest pas un totem d'immunité...,fr,The tone of the tweet is problematic... The implicit here reiterates the defense of the racist of fournas... Carlos Bilongo must be defended just like the migrants because they are human... The fact of being French is not a shield of immunity...,pro-immigration,fr
1608482115351633925,anti-immigration,2,@PierreMorinQc @francoislegault @LP_LaPresse Avez-vous lu l'article? Les immigrants en question souhaitent apprendre le français.,fr,Have you read the article? The immigrants in question want to learn French.,pro-immigration,fr
1483069561868070915,anti-immigration,2,Quand @CNEWS oublie son code de bonne conduite. Condamnation en première instance à 200.000 euros d'amende pour les propos d'Éric Zemmour sur les migrants mineurs https://t.co/913BGW9Fvc,fr," When @CNEWS forgets its code of conduct. First instance condemnation of €200,000 in fines for the remarks of Eric Zemmour on minors migrants https://t.co/913BGW9Fvc",pro-immigration,fr
1535512397556994048,pro-immigration,1,Bravo à ce jeune migrant.  https://t.co/n0PuS62qtU,fr,Bravo to this young migrant.,pro-immigration,fr
1515722483424546830,neutral,3,« J’ai perdu des proches dans cette guerre » : le récit glaçant d’une Ukrainienne réfugiée en Sarthe #Cherré-Au #La Ferté-Bernard #Le Mans @OuestFrance   https://t.co/Nl9ylCbt1W,fr,I've lost my loved ones in this war: the story of an Ukrainian refugee in Sarthe #Cheré-Au #La Ferté-Bernard #Le Mans @OuestFrance,unrelated,fr
1582369602373578752,unrelated,4,"Le lac Madarounfa constitue un refuge pour les oiseaux rares comme les pélicans, les canards, des cigognes, des chevaliers, les camerons ou encore les sarcelles. En un mot, un lieu intéressant pour le tourisme au Niger.",fr," The Madarounfa Lake is a refuge for rare birds such as pelicans, ducks, storks, knights, crabs or even sandpipers. In short, an interesting place for tourism in Niger.",unrelated,fr
1479493845213761542,anti-immigration,2,https://t.co/hDNuD7RKzn LE MAROC MENACE L' UNION EUROPÉENNE. « LE MAROC EST EN TRAIN DE FAIRE DU CHANTAGE ET DIT QU'IL PEUT FAIRE MAL EN MATIÈRE D'IMMIGRATION ». LE ROI DU MAROC 😎 😂 😭 S'IMAGINE QUE L'UNION EUROPÉENNE ET SON (ROYAUME) ET IMPOSE SA LOI EN LES MENAÇANTS 😂 😭.,fr," The Moroccan Menace
The European Union.

Don't let Morocco do what it's doing and say it can do it in matters of immigration.

The King of Morocco is imagining that the European Union and its (Britain) are his friends and I",anti-immigration,fr
1601915271815565322,unrelated,4,"Présent, avec le @Rnational44 à la manifestation du collectif de la Pierre Attelée contre l'agrandissement du CADA. Yannick Morez maire de #SaintBrévin, doit prendre des mesures face à une immigration forcée. Le peuple doit décider via un référendum. #RIC #Circo4409 https://t.co/PmwW988Fr9",fr," Present, with @Rnational44 at the demonstration of the Pierre Attelée collective against the expansion of the CADA.

Yannick Morez, the mayor of #SaintBrévin, must take measures against forced immigration.

The people must decide via a referendum.",anti-immigration,fr
1583458735556825088,pro-immigration,1,"Merci à HCNUR, OIM & CILEC pour ce déjeuner de travail portant sur le soutien apporté aux migrants illégaux ramenés au Sénégal 🇸🇳 , la réinstallation des réfugiés et les efforts pour réduire les départs clandestins et offrir des alternatives.  #CanadaSenegal60 https://t.co/oqxfMbn7kX",fr," Thank you, HCNUR, OIM & CILEC for this working lunch on the support provided to irregular migrants brought to Senegal, the reintegration of refugees and the efforts to reduce clandestine departures and offer alternative solutions.",pro-immigration,fr
1535535729882849280,neutral,3,Prince Charles criticises ‘appalling’ Rwanda migrant scheme – reports #Rwanda https://t.co/t36DqrqWMU,fr," Prince Charles has criticized the ""appalling"" Rwanda migrant scheme, reports say.",neutral,fr
1594763624798687232,anti-immigration,2,"Enfin le TitaFrance aperçoit droit devant l’iceberg fatal de la submersion migratoire. Les marins savent que, à cette vitesse « en avant toute » pour l’énorme bâtiment France, il faut une distance énorme pour changer de cap bâbord ou tribord toute. C’est foutu ?",fr," Finally, the Tita France is facing the iceberg of the fatal migration. Sailors know that, at this speed in front of any ship, it is necessary a large distance to change direction port or starboard.",unrelated,fr
1587444642647269383,neutral,3,🇨🇦 Service D'immigration🇨🇦  Visa Canada et bourses d'études. Veuillez nous contacter via WhatsApp : +1 (606) 253-6251 #Haiti #Haitians #haïti #Haitians https://t.co/2gN1rP4ktU,fr," Canada Immigration Service and Study Scholarships.
Please contact us via WhatsApp: +1 (606) 253-6251
#Haiti #Haitians #Haiti #Haitians https://t.co/2gN1rP4ktU",unrelated,fr
1516887079594119173,neutral,3,@BriceKabamba @Beenky1 Ils revient et ramènent toujours tout à l'immigration,fr,They return and always bring up the issue of immigration.,unrelated,fr
1592574308714352641,pro-immigration,1,@marcdamord @SyLFilsDOR @AngelBarth4 @TheNancyRoc @Refugees @RefugeesMedia @Mario_Andresol @Destijoh @perefilshaiti Ils onto abandonné cet hospital pour ne pas donner soin aux Haïtiens @perefilshaiti @RFI @FRANCE24 https://t.co/FTEAALndfr,fr,They are leaving this hospital because they don't want to take care of the Haitians,unrelated,fr
1555908565499518978,pro-immigration,1,L'exploitation forestière anarchique contribue à dégrader davantage les paysages dégradés sur les sites de réfugiés… https://t.co/dvstilub61,fr,The forest anarchic exploitation contributes to further degrade the landscapes degraded on the refuge sites.,unrelated,fr
1497123652680179737,neutral,3,"Jean-Louis Bourlanges : « une immigration intellectuelle pas seulement* … », dois-je vous faire un dessin !? https://t.co/61dwqbB0cB",fr," Is Jean-Louis Bourlanges asking if he should draw an intellectual immigration, or is that a joke?",neutral,fr
1591215208454029314,unrelated,4,"@derien60343684 @Ravouj1 @DamienRieu Par contre silence radio de Rieu et de la fachosphère sur le couple qui a violé sa chienne et surtout ce mec qui a violé son bébé de 15 jours... forcément c'est un catholique pratiquant, ce n'est pas très vendeur🤷 pour Rieu, il y a que les migrants capables de faire ça 🤷🤷 https://t.co/llEzNnqq3W",fr," People are speaking out against Rieu and the far-right discourse on the couple who raped his dog and especially that guy who raped his 15-day-old baby, undoubtedly it's a practicing Catholic, not someone who's easily bought.",unrelated,fr
1539286384237740033,unrelated,4,Petit Félix profitant du soleil. 😜 #RAVEN #association #sanctuaryoftheraven #associationraven #animaux #nature #mayenne #sarthe #orne #biodiversite #biodiversité #refuge #felix #félix #cat #chat #chatabandonné https://t.co/2ypDMJFbqk,fr,Petit Félix is enjoying the sun.,unrelated,fr
1603710850925297665,pro-immigration,1,"Cette polémique stérile concernant l'invention d'une tradition (qui n'existe que depuis que les tradi l'ont inventé il y a 10 ans) est insupportable. Occupez vous des vrais sujet que vous impose votre religion : l'aide aux démunis, l'accueil des migrants par exemple.",fr," This sterile controversy about the invention of a tradition (which only exists since the traditionists invented it 10 years ago) is unbearable.
Occup yourselves with real subjects that your religion imposes: helping the poor, welcoming the migrants.",pro-immigration,fr
1514185569315696640,anti-immigration,2,@AvaOrchidea @RomH51 Donc car il y a des actes criminels de la part de certains clandestins ou immigrés donc tous sont des criminels ? Vous faites des amalgames et vous le savez très bien  Si on faisait ça à l’étranger avec des français ça hurlerait au scandale mais chez nous nous…bel opportunisme..,fr," Are you saying that because there are criminal acts by some clandestines or immigrants, therefore all are criminals? You're making a false equivalence and you know it very well. If we treated the foreigner with the same way as the French, they would be screaming.",anti-immigration,fr
1488291570550026247,anti-immigration,2,Biden admin RESCINDS deportation of illegal immigrant criminals https://t.co/g1a4tgXKPP @MailOnline,fr,The Biden administration has rescinded the deportation of illegal immigrant criminals.,anti-immigration,fr
1527994185156022272,neutral,3,@FeizaBM On critique non pas sa couleur de peau mais son wokisme lgbt et indigénisme et immigrationniste,fr," @FeizaBM On criticism is not about his skin color but his wokism, LGBT, and indigenous and immigration issues.",anti-immigration,fr
1531367932730679296,pro-immigration,1,FOUAD D OÙ ÊTES-VOUS ? AVEC UN NOM PAREIL...VS N AIMEZ PAS LES MIGRANTS??,fr,Are you Fouad D Oates? Do you have a similar name... do you not like migrants?,unrelated,fr
1498410206572818437,unrelated,4,"Toujours prompt à aller dans le plus crasseux, Fabrice Di Vizio se met à faire des comparaisons douteuses à propos d’une « qualité des réfugiés » qu’il assimile à des déchets au travers du « tri sélectif ». Oui, on est sur du très haut niveau de filsdeputerie. https://t.co/AMF18jx5Yk",fr," Always go to the dirtiest, Fabrice Di Vizio makes dubious comparisons about the quality of the recovered materials by assimilating them to the sorting through selective recycling.",unrelated,fr
1572277053692719104,pro-immigration,1,@NancyFrazer1 Lie: NOT illegal immigrants.,fr,NancyFrazer1: Lie: NOT illegal immigrants.,pro-immigration,fr
