message_id,label,catCode,plaintext,lang,translation,label_llama,tweet_lang
1.49E+18,unrelated,4,Bir bir göçüp gidiyoruz bu fani dünyadan Yeşilçam'ın sultanlarından #FatmaGirik de göçtü gitti Allah rahmet eylesin mekanı cennet olsun🤲🙏😔,tr,"We are going out of this world, the sultans of Ye≈üil√ßam, #FatmaGirik have also left this world, may Allah have mercy on her place, may her abode be in paradise.",unrelated,tr
1.49E+18,unrelated,4,"@Sevgi28152311 Osman Gazi'nin Oğlu Orhan Gazi'ye Vasiyeti  Ey benim canım oğul, gel hüzünlenme. En sonunda işler böyle olur. Nice ihtiyarlar, nice gençler ölüp gider. Bende bu dünyadan göçmek üzereyim. Fakat ardımdan senin gibi bir oğul bıraktığım icin gam yemiyorum. #OsmanlıDevleti  🇹🇷Amin",tr,"My beloved son, come, do not be sad. Such things happen in the end. Many elders, many young people die. I am leaving this world, but I left you behind like a son who is like you. #OttomanEmpire",unrelated,tr
1.48E+18,unrelated,4,#arikpdrtools #arikservisekipmanlari #ariktools #yüzdeyüzpdr #yüzdeyüzarik#boyasızgöçükdüzeltme #pdrtoolsset #pdrtools #pdrtoolsshop #boyasız #boyasizgocukonarim #boyasızgöçükonarımı#iranpdrtools#kaportaboya #kaportacıkız #kaporta#kaportacı #kaportadüzeltme #kaportaçektirmeteli https://t.co/9BPgGnLqzz,tr,"Are you looking for professional services for hair straightening? Our team of experts is here to help you. We offer a wide range of tools and services for hair straightening, including PDR tools, hair straightening kits, and more. Our products are designed to provide long-lasting results and are suitable for all hair types. Whether you're looking for a quick fix or a long-term solution, we've got you covered. Contact us today to learn more about our services and products.",unrelated,tr
1.48E+18,unrelated,4,Sayın Hüseyin Göçek amacın ne ? Fenerbahçe'nin kötü durumundan yararlanıp ne amaçlıyorsun. Derdin ne ?,tr,Sayƒ±n H√ºseyin G√∂√ßek's goal is what? Is he benefiting from Fenerbah√ße's poor situation for what purpose? What is his money for?,unrelated,tr
1.48E+18,unrelated,4,Dinsiz gençlik den kormayın  Dini kendi emelleri menfaatleri için kullanan sözde dincilerden korkun.. Ben demiyorum Maun süresi diyor #DiniKullanarAK  #PalavrayaDoyduk  #dinsizgenclik  Arap Afgan Mülteci https://t.co/WwrkIEoHzB,tr,"Don't be naive about young age
 Don't be afraid of those who use religion for their own interests
 I'm saying this
 The time of silence is over
 #NotUsingReligion 
 #WeDidNotLie 
 #Secularism 
 #Arap 
 #Afghan 
 #Refugee",anti-immigration,tr
1.49E+18,anti-immigration,2,Afgan göçmen gasp etti' denilen Köklü soğuktan kendini kaybetmiş - Gazete Duvar https://t.co/Hqz7YGgg6i SignUp HiPeople https://t.co/F4syCCd87z,tr,Afghan refugees cry' are called 'K√∂kl√º soƒüuktan kendini kaybetmi≈ü' - Gazete Duvar https://t.co/Hqz7YGgg6i SignUp HiPeople https://t.co/F4syCCd87z,anti-immigration,tr
1.48E+18,unrelated,4,Yaşıycamı yaşadım göçüp gitmek istiyorum..,tr,I want to travel abroad.,unrelated,tr
1.48E+18,neutral,3,"Benim.duyarli,Atatürk aşığı, donanımlı cesur başkanım...Yine bir sığınmacı mağduru vatandaşın derdiyle ilgileniyor.",tr,"You are a good, brave, and capable president...You are also concerned with the troubles of a refugee victim citizen.",neutral,tr
1.48E+18,neutral,3,@E_Sarizeybek Göçmenleride sayalım,tr,"Come on, fellow migrants",unrelated,tr
1.48E+18,anti-immigration,2,Aga ipini koparan gelmiş Istanbula. Suriyeli Afgan İranlı Turkmenistanli Iraklı Faslı Cezayirli.. Çoğuda sorunlu. Ya hırsız ya torbacı yada fahişe. Bıktık arkadaş ya.. #ülkemdemülteciistemiyorum,tr,"I have arrived in Istanbul. I am a surfer from Afghanistan, Iranian Turkmen, Iraqi, Moroccan, Algerian... Most of the time I have problems. Either I am a thief or a pimp or a prostitute. I'm tired of my friends..",anti-immigration,tr
1.48E+18,unrelated,4,kaçırtmak göç Hayat Pahalı tuhafiye silindirsel yüzey soğuk renkler kıymetlenme,tr,The expensive jewelry is made of cylindrical surface with cold colors and texture,unrelated,tr
1.48E+18,unrelated,4,Dün fenerbahce maçında 2 penaltı verilmedi ama kazandı.Lütfen hakem hatalarına sığınmayın. Gs nin kadrosu zaten ligde ilk 10 giremez.#sonsayfa,tr,Don't hide behind the referee's mistakes. The Gs team can't enter the top 10 with this squad.,unrelated,tr
1.48E+18,anti-immigration,2,Ülkemde mülteci istemiyorum,tr,I do not want to be a refugee in my country.,anti-immigration,tr
1.48E+18,unrelated,4,#arikpdrtools #arikservisekipmanlari #ariktools #yüzdeyüzpdr #yüzdeyüzarik#boyasızgöçükdüzeltme #pdrtoolsset #pdrtools #pdrtoolsshop #boyasız #boyasizgocukonarim #boyasızgöçükonarımı#iranpdrtools#kaportaboya #kaportacıkız #kaporta#kaportacı #kaportadüzeltme #kaportaçektirmeteli https://t.co/vMA0YtZuUk,tr,#AriKpDrTools #AriKServiceExperts #AriKTools #FaceDermatology #FaceDermatology #FacialRejuvenation #PDRToolsSet #PDRTools #PDRToolsShop #Hairless #HairlessChild #HairlessFacialTreatment #IranPDRTools #CapillaryDermatology #CapillaryDermatology #CapillaryDermatologist #CapillaryDermatologyTreatment #CapillaryDermatologyServices,unrelated,tr
1.48E+18,anti-immigration,2,MEHMET SURİYEDE MAHMOOD İSTİKLALDE!! Ülkesine faydası olmayan ne kadar Suriyeli Pakistanlı Afgan bilmem ne varsa  ülkemde. Ortadoğunun çöplüğü haline geldik yazıklar olsun.  #ülkemdemülteciistemiyorum Bunları başımıza bela edenleri de istemiyorum!!! https://t.co/y84u05imlK,tr,"I am in Syria, in the independence war!!
 Whoever is of no use to my country, whether Pakistani or Afghan, I don't know, let the mess of the East be upon them. #I am not a traitor to my country
 I don't want those who are causing us trouble!!! https://t.co/y84u05imlK",anti-immigration,tr
1.49E+18,neutral,3,İlk kavimler göçü nasıl mı başladı? Bkz: #zbeuonlinebütünlemeistiyoruz @MustafaCufali @beunedutr https://t.co/6SYRQQfJYZ,tr,The first migrations began how?,unrelated,tr
1.48E+18,anti-immigration,2,Bısey demiyom agzıma bişey geliyo yazmayacam bu logar kapagın dan çıkmanın çocukları erkek mülteci piç leri kim bu ülkeye soktuysa mutlu olsun empati yap sinir kırizinden kalpten gidersin emniyete goturulurken çelik yelek takmışlar odülgibi bu türkte olsa aynı nediyem gelde neyse,tr,"I'm not saying anything, something is coming to my mouth, but I won't write it. The children of those who came out of a sewer cover—the male refugee scums—whoever brought them into this country should be happy. Try to empathize, and you'll have a heart attack from anger. When they were taken to the police, they put a bulletproof vest on them. If this were a Turk, would they do the same? What can I say, come on, never mind...",unrelated,tr
1.48E+18,neutral,3,Maalesef durum bu.  Peki neler yapılabilir? 1. Milyonlarca mülteciyi geri göndermek. Dünya istatistiklerine göre artık bu mümkün değil. 2. Mültecilere karşı düşmanlık yaparak soykırım ve iç savaşa gitmek. Yani Irak ve Suriye'yi yaşamak! 3. Aynaya bakmak ve devletini düzeltmek! https://t.co/SkDKUVbKE9,tr,"Unfortunately, the situation is this.
 So, what can be done?
 
 1. Return millions of refugees. It's no longer possible according to the world statistics.
 
 2. Fighting against refugees and going to genocide and civil war! That is living in Iraq and Syria!
 
 3. Look at the moon and fix your state! https://t.co/SkDKUVbKE9",anti-immigration,tr
1.49E+18,neutral,3,"@Adem__Taskaya Maalesef bu işin en az üç tarafı var. Türkiye-Suriye-Birleşmiş Milletler. Araya Rusya, Abd'de girebilir. Türkiye-Suriye anlaşması en önemlisi. İktidar bu konuda Suriye ve BM ile derhal anlaşma zemini aramalıdır. Dünyada 10 milyon ""Şartlı Mülteci"" alan ülke yok.",tr,"Unfortunately, this task has at least three sides.
 The most important is the Turkey-Syria agreement. The authority should immediately seek an agreement with Syria and the United Nations. There is no country in the world with 10 million ""Conditional Refugees"".",neutral,tr
1.48E+18,unrelated,4,"""Bir selâya bakar göç dediğin...""",tr,"""My mother says...""",unrelated,tr
1.48E+18,unrelated,4,Bütün kuşlar uçtu bana Sen se çok uzaklara Haydi güzel Göç vaktini beklemeden gellll... https://t.co/bAqamjZGDL,tr,"All birds flew away from me
 You were so far away
 Come on, beautiful
 Wait for your migration time...",neutral,tr
1.48E+18,unrelated,4,"#MügeAnlı büyük konuşmamalı ama evlilik aileyle de oluyor, böyle kaynana da istemem, gerçi bana kaynana olacak insan coktaaan göçmüştür ya neyse 😀😀😀",tr,"I don't want to talk about my fianc√©, but my mother-in-law is also annoying, even though she will be my mother-in-law, she is very annoying üòäüòäüòä",unrelated,tr
1.49E+18,unrelated,4,"Rize'de sahildeki yürüyüş yolu göçtü; belediye aracı çukura düştü Rize'de sahildeki yürüyüş bandında göçük oluştu,  üzerindeki belediyeye ait süpürme aracı çukura düştü. Sürücü, camı kırılan araçtan çıkmayı başardı... https://t.co/tzMEDVYVnf",tr,The pedestrian walkway on the beach collapsed; the city vehicle fell into the well,neutral,tr
1.49E+18,unrelated,4,"Belediye Başkanlığı, Ticaret İl Müdürlüğü ve Göç İl Müdürlüğü personelinden oluşan Tabela Denetim Kurulu, Valimiz Sayın Recep Soytürk'ün başkanlığında toplandı. https://t.co/NOKvRnrrG9",tr,"The Board of Directors, Trade Department and Migration Department personnel comprising the Inspection Table Committee gathered under the chairmanship of Valimiz Sayƒ±n Recep Soyt√ºrk.",unrelated,tr
1.48E+18,unrelated,4,Göçüyor insan Bir şeyler bırakmak gerek Giderken de yanında götürdüğün Alınteri Emek Güleryüz Hoşsohbet Merhamet Hoşgörü Samimiyet İyi niyet https://t.co/vDNB4n192b,tr,People are leaving,unrelated,tr
1.48E+18,anti-immigration,2,"@sgokbakar Mülteciler bölgesi olmuş,yakin da vize isterler gitmek için",tr,"The refugee zone has been established, and they are also giving visas to those who are sure.",unrelated,tr
1.48E+18,neutral,3,İstanbul'da seçim yapılacak bu kaçak göçmenler hepsi oy kullanacaklar.,tr,They will all vote the illegal immigrants in Istanbul.,anti-immigration,tr
1.48E+18,anti-immigration,2,"@m_cemilkilic Başta CHP,tüm muhalefet partileri birleşerek tüm Suriyeliler,Afganlılar, Somalili ler ve diğer mülteci/sığınmacıların ülkelerine gönderileceğini net bir şekilde basına deklere etmelidir.  Yılbaşı gecesi İstiklal caddesinin görüntüleri bunu bir kere daha doğrulamıştır.",tr,"The CHP, along with all the opposition parties, should clearly declare that all Syrians, Afghans, Somalis and other refugees/migrants will be sent back to their countries. The images from Istiklal Street on New Year's Eve confirmed this once again.",pro-immigration,tr
1.48E+18,anti-immigration,2,Türkiyeyi bölüyorlar. Daha da kötüsü Türk halkı bunu dizi izler gibi izliyor. Bu kadar çok mülteciyi ülkede toplamanın hiçbir iyi niyetli açıklaması olamaz. Çok uluslu ülkeler bölünmeye mahkumdur. Türkiye çok ulusluluk noktasını da aştı #taksim,tr,"Turkey is divided. Even worse, the Turkish people are watching it like a TV show. There can be no good explanation for the fact that the country is taking in so many refugees. Multicultural countries are divided, Turkey has surpassed that point too #Sieschism",anti-immigration,tr
1.49E+18,unrelated,4,@mehmetaliabey Bazı türleri uzun mesafeler göç ediyorlar. Gümüş martılar ise daha kısa mesafeli göçler yapıyor böyle.,tr,Some species migrate over long distances. Silver martins migrate over shorter distances.,unrelated,tr
1.48E+18,neutral,3,Bir savunma bakanının yapabileceği en talihsiz açıklamalardan. Bu gözler başka ülkenin mültecisini koz olarak kullanan görmüştü; ama kendi halkını kullanana ilk kez tanıklık etti. 🤦‍♀️ #Ukrayna,tr,"The most unfortunate statements made by a foreign minister. He saw with his own eyes the other country's refugee as a pawn, but for the first time witnessed his own people being used. #Ukraine",neutral,tr
1.48E+18,unrelated,4,randevulaşmak göçertme mırıltı mesnetli kapasite Seksüel Yalanlar,tr,"The sound of the migration, the voice of the migrant, the voice of the voiceless",unrelated,tr
1.48E+18,pro-immigration,1,Şimdiye kadar 51 sığınmacı donarak hayatını kaybetmiş oldu. Bu havada bizler soğuktan başımızı camdan dışarı çıkaramıyorken uzun mesafeler yürümek zorunda olmaya onları iten nedenleri düşünmek lazım. Herkes onurlu bir yaşamı ve ölümü hak ediyor.,tr,"Now, 51 refugees have lost their lives in this cold. We cannot exit our heads from the window to the outside due to the cold, and we are forced to walk long distances. What are the reasons that drive them to do so? Everyone deserves a dignified life and death.",pro-immigration,tr
1.48E+18,unrelated,4,@dygogz Söyleyen Göçer değil ama kim bilmiyorum 🤔,tr,I do not know who you are but,unrelated,tr
1.48E+18,neutral,3,Yılbaşı gecesi taksime ciksaydiniz bütün göçmenleri orada bulurdunuz,tr,You found all the migrants there on New Year's Eve.,unrelated,tr
1.48E+18,unrelated,4,"Lastik alınır | 05388749162 |  Lastik alım satımı | Dokuma, örme, boxer ... #içgiyim #lastikalınır #lastikalanlar #lastikalımsatımı #iççamaşırı #boxer #yazylılastik #iliklilastik #lastikfiyatları #lastikalımsatımı https://t.co/JvrQsSWCNs @YouTube https://t.co/KJMF9FzOp5",tr,"Available for purchase | 05388749162 | Tire sales | Sewing, stitching, boxer ... #car interior #tire #tire sales #tire sales #car upholstery #boxer #summer tires #tire prices #tire sales https://t.co/JvrQsSWCNs @YouTube https://t.co/KJMF9FzOp5",unrelated,tr
1.48E+18,anti-immigration,2,YETER ARTIK #ÜlkemdeMülteciİstemiyorum,tr,I am not a translator in my country.,unrelated,tr
1.49E+18,unrelated,4,"Kanatları varmış kalbin;  ‘’Sevince uçar,Sevilmeyince göçermiş…’’",tr,"Wings are there, but the heart; 
 ''If you want to fly, if you are not loved, you have migrated...''",unrelated,tr
1.48E+18,anti-immigration,2,"@enginozkoc Başta CHP,tüm muhalefet partileri birleşerek tüm Suriyeliler,Afganlılar, Somalili ler ve diğer mülteci/sığınmacıların ülkelerine gönderileceğini net bir şekilde basına deklere etmelidir.  Yılbaşı gecesi İstiklal caddesinin görüntüleri bunu bir kere daha doğrulamıştır.",tr,"The CHP, along with all the opposition parties, should clearly declare that all Syrians, Afghans, Somalis and other refugees/migrants will be sent back to their countries. The images of Istiklal Street on New Year's Eve confirmed this once again.",pro-immigration,tr
1.48E+18,unrelated,4,"Bütün anneler kutsaldır; deriz hep ama bu anne, oğluna hasret göçüp gitti dünyadan. Oğul annesine gidemedi, Vatan ve Bayrak uğruna🇹🇷 Sonsuz saygı ve minnet ile anıyoruz 🙏🙏 #zuebeydehanım #ZubeydeHanım https://t.co/4I2P55KmV1",tr,"All mothers are sacred; she has been gone from the world, my mother, for the sake of my country and flag üáπüá∑
 We pay endless respect and gratitude to her üôèüôè
 #zuebeydehanƒ±m #ZubeydeHanƒ±m https://t.co/4I2P55KmV1",unrelated,tr
1.48E+18,unrelated,4,"İstanbul fethi olmadan ostragoslar, vizigotlar huysuz virjin in dediği gibi kavimler göçü şeysi olaraktan dağılmış",tr,"The Goths dispersed without the conquest of Istanbul, as the Visigoths said, like the tribes, in a state of savagery.",neutral,tr
1.48E+18,anti-immigration,2,KONTROLSÜZ GÖÇ DURDURULMALI,tr,CONTROLS MUST BE KEPT LOCKED,unrelated,tr
1.48E+18,anti-immigration,2,"Afganlı veya Suriyeli  Sığınmacılardan ,suç işlemiş,suça karışmış,toplumsal huzurumuza kast etmiş,insanımızın canına ve malına musallat olmuş kim varsa derhal cezalandırılmalı,gereği yapılmalı ve sınır dışı edilmelidir,Türkiye yol geçen hanı değildir,Kayseri sahipsiz değildir..!",tr,"Those who are Afghan or Syrian refugees who have committed crimes, have been involved in crimes, disturbed our social peace, and have invaded the life and property of our people, should be punished immediately, and the necessary steps should be taken and they should be deported. Turkey is not a haven, Kayseri is not a ship without a captain!",anti-immigration,tr
1.48E+18,unrelated,4,"Biz kuşlara emanet ettik yüreğimizi, Kendi vicdanında özgür, Kendi gökyüzünde göçebe.. #nazimhikmet120yasinda",tr,"We are going to the sky, 
 We are free in our conscience,
 We are nomads in the sky..",unrelated,tr
1.48E+18,unrelated,4,"""bahar geçti, yaz geçti; leylekler yerine göçtü! Kiş gelip dağları yolları kar örtmeden ya sen bana gel, ya ben sana geleyim!"" #sabahattinali #hopa https://t.co/zSColhEep5",tr,"""I went out, I went out; the birds have flown away! Either you come to me, or I will come to you! #Sabahattin Ali #What a wonderful tweet! https://t.co/zSColhEep5""",unrelated,tr
1.48E+18,pro-immigration,1,Hollanda Kültür Bakanı Günay Uslu ve Adalet Bakanı Dilan Yeşilgöz. Türkler yurdunda kalmalı yurt dışında sadece paspas yaparlar diyen dar beyinliler için bu bilgi.  Fırsatınız varsa buraya(İsviçre) ya da diğer çok gelişmiş ülkelerden birine göç edin. Bu hayat bir kez yaşanır. https://t.co/BJjyFQeMZN,tr,"The Ministers of Culture of Holland, G√ºnay Uslu and of Justice, Dilan Ye≈üilg√∂z. 
 
 Those who think that Turks should stay in the country and only do laundry abroad, are people with a narrow mind. 
 
 If you have the opportunity, immigrate to Switzerland or another highly developed country. This life is worth living. https://t.co/BJjyFQeMZN",neutral,tr
1.48E+18,unrelated,4,Yaz dostum yoksul görsen besle kaymak bal ile Yaz dostum garipleri giydir ipek şal ile Yaz dostum öksüz görsen sar kanadın kolunu Yaz dostum kimse göçmez bu dünyadan mal ile...,tr,"Don't make me look poor with butter and cheese
  Don't dress my friend with silk
  Don't make my friend look bald with your black hair
  Don't make anyone leave this world with wealth",unrelated,tr
1.48E+18,unrelated,4,"@mesrefugur @cehh_ennemlik İşiniz çok zor,hem kuru yemiş ye, hem de bir kaç duble rakı,! dolaylı olarak diyanet çalışanlarına vergi adına ödenen haram paralardan maaş ödenmesine yardımcı olmuşsunuz,işiniz çok zor dostum.!! 😯😲😳",tr,"Your job is very difficult, you have eaten dry food, and you have also helped with paying haram money, which is paid by people working for the Diyanet, as a proxy, and your job is very difficult, friend!! üòØüò≤üò≥",unrelated,tr
1.48E+18,neutral,3,Öncelikle mülteci diyarı İstanbul'un nezih semti Okmeydanindan herkese #iyiaksamlar,tr,"First of all, welcome to the refugee center Istanbul's quiet neighborhood of Okmeydanis to everyone #goodmorning",unrelated,tr
1.48E+18,anti-immigration,2,Bağımsız olan Merkez Bankası başkanını görevden alıyorsunuz ama zamları engelleyemiyorsunuz hayrola  mültecilerin girişini durduramıyorsunuz ekonomiyi düzeltemiyorsunuz  sonra ya muhalefeti yada milleti suçluyorsunuz,tr,"You are removing the president of the independent Central Bank, but you can't stop the increases, you can't stop the influx of refugees, you can't fix the economy, then you are accusing the opposition or the people of being wrong.",anti-immigration,tr
1.48E+18,unrelated,4,Noldu ya dün gece hesaptan kavimler göçü çıkışı olmuş 😜😜,tr,He left the city last night after a night of partying.,unrelated,tr
1.49E+18,unrelated,4,"Muhtarın himayesinde tarımı güçlendirmek amacı ile kırsal köyde isteyen her aileden (1) çocuğa maddi destek verilerek Ziraatçı bursu verebilmeli,tarıma önem kazandırılmalı yöre kültürü yaşatılmalı köyden kente göçte caydırıcılık olmalı",tr,"The aim is to strengthen the farming in the rural village by supporting each family (1) child financially with Ziraat Scholarship, and to give importance to the village culture, to deter migration from the village to the city, and to make the village more attractive.",unrelated,tr
1.49E+18,anti-immigration,2,ülkede nekadar afgan süriyeli somalili ıraklı mülteci pislik varsa derhal sınır dışı edilsin #afgan,tr,"If there is a dirty Afghan-Somali-Iraqi refugee, he should be deported immediately #Afghan",anti-immigration,tr
1.49E+18,unrelated,4,@Abdullahikra34 @hasanye10171355 @Vatan__Sever34 hahaha daha Türkçe yazmasını Türkçe yazılmasını anlamayan bir devşirme bana cevap yazmış )))ulen bu aktrol çetesinin Türklüğe sığınması 40 yıl düşünsem aklıma gelmez😂😂😂,tr,"The person who is making fun of the Turkish actor's Turkish writing, even if I think about it for 40 years, it doesn't come to my mind.",unrelated,tr
1.48E+18,neutral,3,"Suriyeli mültecileri tehdit olarak görenler, ibb nin küçük kandile dönüştürülmesinden gayet memnunlar... Fetö ve pkk lıları  khk mağduru adı altında görevlerine iade edeceğiz diyenleri ise alkışlıyorlar... Enteresan...",tr,"People who view the Syrian refugees as a threat are delighted with the idea of converting the small children into orphans... Those who say they will return those who call the PKK sympathizers as victims of the KHK, are applauding... Interesting...",anti-immigration,tr
1.48E+18,unrelated,4,@feryal_selcan Efrin İşgalinin 2021 Bilançosu  Türk Ordusu ile çeteleri 26 kez kendi içlerinde çatıştı.  @UN  @Refugees  @UNHumanRights  @coe  @UN_HRC  #TurkeyOutOfEfrîn,tr,"The 2021 Report on the Situation of the Efrin Region 
 The Turkish Army clashed with the Peshmergas 26 times among themselves. @UN 
 @Refugees 
 @UNHumanRights 
 @coe 
 @UN_HRC 
 #TurkeyOutOfEfrin",neutral,tr
1.49E+18,anti-immigration,2,Fatih'in İstanbul'unda daha kaç çocuğumuz bu göçmen görünümlü işgalcilerin kurbanı olacak ? Sıradaki kurban hangimizin evladı ? #istifa #İstanbul #berkayköklü https://t.co/vhnBtmwBAd,tr,"How many of our children will be the victims of the invaders in Fatih, Istanbul? Which of our children will be the next victim?",anti-immigration,tr
1.48E+18,anti-immigration,2,"@Nuhokyanus1 @zaferpartisi Sonuç ne? Suriye ve Irak'ta kurulan PKKistan mı, verdiğimiz onlarca şehit mi, Libya'da sirte kapılarından geri adım atmamız mı, 5.3 milyon Suriyeli toplam 8 milyon yurtiçinde 3 milyonu Suriye'de toplam 11 milyon sığınmacı mı, Suriyelilere harcanan 90 milyar dolar mı,+",tr,"What is the result? Is it the PKK in Syria and Iraq? Did we give dozens of martyrs? Should we take a step back from the gates of Sirte? Are there 5.3 million Syrians in total, 8 million inside the country, and 3 million in Syria, a total of 11 million refugees? Is $90 billion spent on Syrians?",pro-immigration,tr
1.49E+18,anti-immigration,2,Bu ülkede sığınmacı istemiyoruz deyince ırkçı ilan edilenler bir gün anlaşılacak ama umarım geç olmadan bu milletin evladı kadını kızı sokakta gezemiyecekmi bazen doğa kanunu beynimde gezip dolaşıyor ipini koparan hainlere,tr,We want refugees in this country. Those who are called racist will be negotiated for one day but I hope they will not be able to walk around the streets with the daughters and daughters-in-law of this nation.,anti-immigration,tr
1.48E+18,anti-immigration,2,İçişleri Bakanlığı yabancılar özellikle Suriyeli sığınmacıların olaylarına neden yetersiz neden başarı sağlayamıyor suça karışmış ları yurtdışına gönderecekti geldikleri ülkelere neden gönderemiyor arkasında kim var sığınmacıların?,tr,"The Ministry of Interior is unable to prevent foreign nationals, particularly Syrian refugees, from getting involved in crimes because they are unable to send them back to their countries of origin.",anti-immigration,tr
